satisfaction_level	number_project	average_montly_hours	time_spend_company	salary	promotion_last_5years	left	Work_accident	last_evaluation	sales
0.85	4.0	248.0	3.0	low	0	0	0	0.8	technical
0.99	5.0	214.0	2.0	low	0	0	0	0.5	technical
0.91	4.0	260.0	4.0	low	0	0	0	0.82	support
0.96	4.0	260.0	3.0	low	0	0	0	0.97	support
0.49	4.0	251.0	2.0	low	0	0	0	0.52	support
0.39	5.0	179.0	5.0	low	0	0	0	0.85	support
0.87	4.0	178.0	2.0	medium	0	0	1	0.74	support
0.19	6.0	210.0	4.0	medium	0	0	0	0.85	support
0.9	3.0	273.0	4.0	medium	0	0	0	0.83	support
0.5	5.0	166.0	2.0	medium	0	0	0	0.5	support
0.7	5.0	246.0	2.0	medium	0	0	0	0.9	support
0.52	5.0	192.0	3.0	medium	0	0	0	0.55	support
0.71	3.0	274.0	3.0	medium	0	0	0	0.69	support
0.4	3.0	232.0	3.0	medium	0	0	0	0.41	technical
0.96	3.0	158.0	4.0	medium	0	0	0	0.53	technical
0.86	5.0	137.0	3.0	medium	0	0	0	0.92	technical
0.68	3.0	209.0	2.0	medium	0	0	0	0.85	management
0.56	3.0	206.0	2.0	medium	0	0	0	0.64	IT
0.65	3.0	230.0	2.0	high	0	0	0	0.56	IT
0.98	5.0	239.0	3.0	low	0	0	0	0.61	IT
0.18	5.0	159.0	6.0	medium	0	0	0	0.51	IT
0.66	4.0	244.0	2.0	medium	0	0	0	0.65	IT
0.14	5.0	259.0	5.0	medium	0	0	0	0.51	product_mng
0.94	5.0	245.0	3.0	medium	0	0	1	0.8	product_mng
0.56	3.0	141.0	2.0	low	0	0	1	1.0	product_mng
0.56	5.0	202.0	4.0	low	0	0	0	0.8	product_mng
0.59	5.0	143.0	3.0	low	0	0	1	0.89	IT
0.63	4.0	286.0	5.0	low	0	0	1	0.62	RandD
0.97	5.0	173.0	3.0	low	0	0	0	0.88	RandD
0.76	5.0	195.0	3.0	low	0	0	0	0.7	RandD
0.85	4.0	167.0	4.0	low	0	0	0	0.58	RandD
0.23	5.0	197.0	4.0	low	0	0	1	0.73	RandD
0.68	3.0	255.0	5.0	low	0	0	0	0.62	RandD
0.71	3.0	274.0	3.0	low	0	0	0	0.73	marketing
0.5	3.0	192.0	2.0	low	0	0	0	0.59	sales
0.61	3.0	225.0	3.0	low	0	0	0	0.7	accounting
0.99	3.0	209.0	2.0	low	0	0	1	0.65	support
0.97	5.0	222.0	3.0	low	0	0	0	0.86	technical
0.82	5.0	208.0	2.0	low	0	0	0	0.71	management
0.72	5.0	162.0	5.0	low	0	0	0	0.68	marketing
0.53	3.0	135.0	2.0	low	0	0	0	0.74	marketing
0.55	4.0	200.0	3.0	low	0	0	0	0.87	marketing
0.52	4.0	159.0	4.0	low	0	0	0	0.53	sales
0.8	5.0	156.0	2.0	low	0	0	0	0.81	sales
0.51	4.0	169.0	3.0	low	0	0	1	0.95	sales
0.66	4.0	154.0	3.0	medium	0	0	0	0.65	sales
0.56	2.0	169.0	3.0	medium	0	0	0	0.43	sales
0.5	3.0	233.0	3.0	medium	0	0	1	0.84	sales
0.94	3.0	218.0	2.0	medium	0	0	1	0.78	sales
0.42	4.0	279.0	6.0	medium	0	0	0	0.8	sales
0.6	3.0	195.0	3.0	medium	0	0	0	0.61	sales
0.55	4.0	223.0	3.0	medium	0	0	0	0.71	sales
0.76	3.0	275.0	4.0	medium	0	0	1	0.72	sales
0.84	3.0	234.0	3.0	medium	0	0	1	0.74	sales
0.33	4.0	113.0	6.0	medium	0	0	0	0.62	sales
0.61	3.0	133.0	5.0	medium	0	0	0	0.95	sales
0.91	5.0	158.0	4.0	medium	0	0	0	0.93	sales
0.73	4.0	214.0	3.0	high	0	0	0	0.74	sales
0.87	4.0	272.0	4.0	low	0	0	0	0.67	sales
0.38	2.0	127.0	4.0	medium	0	0	0	0.42	sales
0.8	4.0	141.0	3.0	medium	0	0	1	0.51	sales
0.69	5.0	263.0	3.0	medium	0	0	1	0.8	accounting
0.99	5.0	174.0	5.0	medium	0	0	0	0.92	accounting
0.92	5.0	246.0	2.0	low	0	0	1	0.76	accounting
0.6	3.0	201.0	2.0	low	0	0	0	0.88	hr
0.89	3.0	181.0	3.0	low	0	0	0	0.93	hr
0.91	3.0	238.0	2.0	low	0	0	0	0.93	hr
0.35	3.0	167.0	2.0	low	0	0	0	0.52	hr
0.88	5.0	224.0	2.0	low	0	0	0	0.68	technical
0.66	3.0	182.0	3.0	low	0	0	1	0.69	technical
0.21	4.0	189.0	2.0	low	0	0	0	0.55	technical
0.78	3.0	169.0	2.0	medium	0	0	1	0.64	technical
0.21	4.0	287.0	5.0	medium	0	0	0	0.96	technical
0.64	3.0	150.0	2.0	medium	0	0	0	0.94	technical
0.68	4.0	146.0	2.0	medium	0	0	0	0.95	technical
0.99	4.0	162.0	4.0	medium	0	0	0	0.87	technical
0.85	4.0	158.0	5.0	medium	0	0	0	0.55	technical
0.86	3.0	185.0	2.0	medium	0	0	0	0.51	technical
0.89	3.0	214.0	3.0	medium	0	0	0	0.98	technical
0.49	4.0	200.0	3.0	medium	0	0	0	0.85	support
0.76	4.0	219.0	2.0	medium	0	0	0	0.97	support
0.79	3.0	218.0	3.0	medium	0	0	0	0.87	support
0.89	4.0	237.0	2.0	medium	0	0	0	0.64	support
0.34	3.0	105.0	3.0	medium	0	0	0	0.51	support
0.81	3.0	251.0	3.0	medium	0	0	1	0.92	support
0.96	3.0	227.0	2.0	medium	0	0	0	0.7	support
0.7	3.0	158.0	2.0	medium	0	0	0	0.87	support
0.92	4.0	252.0	2.0	medium	0	0	0	0.61	support
0.5	4.0	198.0	3.0	medium	0	0	0	0.76	support
0.75	2.0	192.0	3.0	medium	0	0	0	0.72	support
0.42	2.0	139.0	4.0	medium	0	0	0	0.38	technical
0.29	6.0	205.0	3.0	medium	0	0	0	0.4	technical
0.91	3.0	224.0	3.0	medium	0	0	0	0.48	technical
0.55	4.0	267.0	4.0	medium	0	0	0	0.97	management
0.57	4.0	200.0	3.0	medium	0	0	1	0.81	IT
0.27	3.0	97.0	6.0	medium	0	0	0	0.48	IT
0.7	6.0	253.0	3.0	high	0	0	0	0.43	IT
0.63	4.0	191.0	2.0	high	0	0	0	0.68	IT
0.97	5.0	199.0	2.0	high	0	0	1	0.63	IT
0.28	3.0	127.0	4.0	high	0	0	0	0.52	product_mng
0.7	3.0	187.0	2.0	high	0	0	0	0.6	product_mng
0.83	4.0	215.0	3.0	high	0	0	0	0.51	product_mng
0.22	4.0	176.0	6.0	high	0	0	1	0.76	product_mng
0.55	3.0	194.0	2.0	high	0	0	0	0.47	IT
0.33	3.0	216.0	3.0	high	0	0	0	0.77	RandD
0.5	4.0	185.0	3.0	high	0	0	0	0.78	RandD
0.93	5.0	140.0	3.0	high	0	0	0	0.88	RandD
0.77	3.0	260.0	4.0	high	0	0	0	0.66	RandD
0.93	5.0	137.0	4.0	low	0	0	0	0.97	RandD
0.72	4.0	151.0	2.0	low	0	0	0	1.0	RandD
0.78	3.0	152.0	2.0	low	0	0	0	0.53	marketing
0.55	4.0	166.0	2.0	low	0	0	0	0.75	sales
0.39	3.0	261.0	2.0	low	0	0	0	0.86	accounting
0.67	3.0	235.0	3.0	low	0	0	0	0.78	support
0.61	3.0	201.0	2.0	low	0	0	0	0.89	technical
0.6	6.0	250.0	5.0	low	0	0	1	0.69	management
0.48	4.0	146.0	2.0	low	0	0	0	0.64	marketing
0.75	4.0	195.0	3.0	low	0	0	0	0.84	marketing
0.87	4.0	259.0	3.0	low	0	0	0	0.58	marketing
0.51	4.0	166.0	4.0	low	0	0	1	0.54	sales
0.63	4.0	188.0	4.0	low	0	0	1	0.9	sales
0.6	3.0	203.0	2.0	low	0	0	0	0.57	sales
0.7	3.0	167.0	3.0	low	0	0	0	0.99	sales
0.5	2.0	258.0	3.0	medium	0	0	1	0.99	sales
0.59	2.0	126.0	3.0	medium	0	0	0	0.51	sales
0.52	6.0	246.0	4.0	medium	0	0	0	0.39	sales
0.55	3.0	205.0	3.0	medium	0	0	0	0.49	sales
0.81	5.0	201.0	3.0	medium	0	0	1	0.62	sales
0.94	4.0	197.0	3.0	medium	0	0	0	0.98	sales
0.98	3.0	272.0	3.0	medium	0	0	0	0.61	sales
0.83	4.0	206.0	2.0	medium	0	0	0	0.84	sales
0.93	3.0	184.0	3.0	medium	0	0	0	0.62	sales
0.99	3.0	199.0	2.0	medium	0	0	0	0.54	sales
0.55	4.0	220.0	3.0	medium	0	0	0	0.57	sales
0.96	3.0	233.0	3.0	medium	0	0	0	0.83	sales
0.28	3.0	221.0	3.0	high	0	0	0	0.77	sales
0.97	6.0	168.0	5.0	high	0	0	1	0.6	sales
0.8	3.0	251.0	3.0	high	0	0	0	0.78	sales
0.75	2.0	188.0	3.0	high	0	0	0	0.55	accounting
0.89	3.0	203.0	3.0	high	0	0	0	0.88	accounting
0.6	5.0	168.0	2.0	high	0	0	1	0.76	accounting
0.73	3.0	227.0	2.0	high	0	0	1	0.98	hr
0.88	4.0	159.0	2.0	high	0	0	0	0.75	hr
0.5	3.0	159.0	3.0	low	0	0	0	0.7	hr
0.53	5.0	275.0	5.0	low	0	0	0	0.78	hr
0.95	6.0	283.0	2.0	low	0	0	0	0.43	technical
0.94	5.0	169.0	3.0	low	0	0	0	0.53	technical
0.49	3.0	227.0	4.0	low	0	0	1	0.8	technical
0.59	3.0	147.0	4.0	low	0	0	0	0.57	technical
0.51	3.0	227.0	2.0	low	0	0	0	0.91	technical
0.66	4.0	166.0	3.0	low	0	0	0	0.66	technical
0.76	4.0	168.0	6.0	medium	0	0	0	0.94	technical
0.12	3.0	229.0	6.0	medium	0	0	0	0.59	technical
0.84	3.0	134.0	3.0	medium	0	0	0	0.65	technical
0.94	3.0	196.0	3.0	medium	0	0	0	0.81	technical
0.63	4.0	181.0	3.0	medium	0	0	0	0.84	technical
0.79	4.0	177.0	3.0	medium	0	0	1	0.99	support
0.85	3.0	272.0	2.0	medium	0	0	1	0.68	support
0.74	3.0	213.0	3.0	medium	0	0	0	0.52	support
0.23	6.0	220.0	3.0	medium	0	0	0	0.75	support
0.62	4.0	274.0	2.0	medium	0	0	0	0.51	support
0.36	6.0	242.0	6.0	medium	0	0	0	0.56	support
0.7	4.0	182.0	3.0	medium	0	0	0	0.83	support
0.57	5.0	172.0	4.0	medium	0	0	0	0.75	support
0.83	3.0	226.0	3.0	medium	0	0	0	0.99	support
0.71	3.0	132.0	2.0	medium	0	0	0	0.96	support
0.23	6.0	121.0	3.0	medium	0	0	0	0.72	support
0.59	4.0	207.0	2.0	medium	0	0	0	0.69	technical
0.69	2.0	141.0	3.0	medium	0	0	0	0.61	technical
0.63	5.0	189.0	3.0	medium	0	0	0	0.81	technical
0.9	6.0	269.0	4.0	medium	0	0	1	0.59	management
0.31	4.0	200.0	4.0	medium	0	0	0	0.57	IT
0.92	3.0	199.0	2.0	medium	0	0	0	0.62	IT
0.96	4.0	213.0	3.0	medium	0	0	0	0.87	IT
0.66	6.0	105.0	4.0	high	0	0	0	0.51	IT
0.48	4.0	141.0	2.0	low	0	0	0	0.97	IT
0.15	3.0	255.0	3.0	medium	0	0	1	0.55	product_mng
0.59	3.0	217.0	4.0	medium	0	0	0	0.79	product_mng
0.66	6.0	165.0	5.0	medium	0	0	0	0.85	product_mng
0.69	5.0	220.0	2.0	medium	0	0	0	0.92	product_mng
0.65	4.0	241.0	4.0	medium	0	0	0	0.79	IT
0.58	5.0	274.0	3.0	medium	0	0	0	0.94	RandD
0.72	4.0	224.0	4.0	medium	0	0	0	0.57	RandD
0.65	5.0	240.0	5.0	medium	0	0	0	0.99	RandD
0.63	5.0	210.0	3.0	medium	0	0	0	0.77	RandD
0.55	3.0	215.0	2.0	medium	0	0	0	0.87	RandD
0.74	4.0	254.0	2.0	low	0	0	0	0.56	marketing
0.58	4.0	150.0	4.0	low	0	0	1	0.84	sales
0.71	4.0	177.0	3.0	low	0	0	0	0.72	accounting
0.83	5.0	101.0	4.0	low	0	0	1	0.37	support
0.63	3.0	183.0	2.0	low	0	0	0	0.52	technical
0.56	3.0	224.0	3.0	low	0	0	0	0.61	management
0.88	3.0	263.0	3.0	low	0	0	0	0.55	marketing
0.82	3.0	207.0	2.0	high	0	0	0	0.55	marketing
0.69	3.0	243.0	3.0	low	0	0	0	0.72	marketing
0.57	3.0	157.0	4.0	high	0	0	1	0.54	sales
0.75	3.0	242.0	3.0	high	0	0	0	0.69	sales
0.6	4.0	265.0	2.0	low	0	0	0	0.98	sales
0.96	3.0	196.0	4.0	low	0	0	0	0.92	sales
0.75	4.0	135.0	2.0	high	0	0	0	0.67	sales
1.0	6.0	270.0	3.0	low	0	0	0	0.61	sales
0.92	4.0	201.0	2.0	medium	0	0	0	0.97	sales
0.84	5.0	225.0	4.0	high	0	0	0	0.93	sales
0.82	4.0	205.0	3.0	medium	0	0	0	0.77	sales
0.74	3.0	131.0	3.0	medium	0	0	0	0.42	sales
0.21	2.0	118.0	4.0	medium	0	0	0	0.39	sales
0.62	5.0	187.0	3.0	medium	0	0	0	0.64	sales
0.54	3.0	275.0	2.0	high	0	0	0	0.48	sales
0.55	5.0	125.0	4.0	medium	0	0	0	0.97	sales
0.84	4.0	270.0	3.0	medium	0	0	1	0.55	sales
0.61	2.0	123.0	2.0	medium	0	0	0	0.56	sales
0.64	3.0	281.0	3.0	high	0	0	0	0.53	sales
0.92	3.0	223.0	2.0	medium	0	0	0	0.51	sales
0.86	3.0	268.0	2.0	high	0	0	0	0.87	sales
0.6	4.0	174.0	3.0	low	0	0	0	0.74	accounting
0.86	3.0	162.0	3.0	medium	0	0	1	0.92	accounting
0.55	3.0	192.0	3.0	medium	0	0	0	0.51	accounting
0.54	4.0	178.0	3.0	medium	0	0	0	0.58	hr
0.49	3.0	250.0	2.0	medium	0	0	0	0.9	hr
0.98	3.0	262.0	4.0	low	0	0	0	0.72	hr
0.55	5.0	194.0	3.0	low	0	0	1	0.55	hr
0.64	3.0	146.0	3.0	low	0	0	0	0.5	technical
0.54	4.0	245.0	2.0	low	0	0	0	0.53	technical
0.58	3.0	131.0	2.0	low	0	0	0	0.45	technical
0.57	3.0	108.0	4.0	low	0	0	0	0.37	technical
0.65	5.0	206.0	3.0	low	0	0	0	0.64	technical
0.6	3.0	146.0	4.0	low	0	0	1	0.4	technical
0.59	2.0	171.0	2.0	low	0	0	0	0.45	technical
0.77	4.0	173.0	2.0	low	0	0	1	0.5	technical
0.55	5.0	240.0	3.0	high	0	0	0	0.49	technical
0.5	4.0	199.0	2.0	low	0	0	0	0.6	technical
0.43	3.0	237.0	3.0	low	0	0	1	0.77	technical
0.58	3.0	258.0	4.0	low	0	0	0	0.84	support
0.66	4.0	269.0	3.0	low	0	0	1	0.68	support
0.7	5.0	245.0	4.0	high	0	0	0	0.8	support
0.82	4.0	164.0	3.0	low	0	0	0	0.54	support
0.49	4.0	256.0	3.0	low	0	0	1	0.49	support
0.99	4.0	213.0	3.0	low	0	0	0	0.79	support
0.96	3.0	193.0	3.0	high	0	0	1	0.73	support
0.7	3.0	179.0	2.0	low	0	0	0	0.57	support
0.22	6.0	278.0	5.0	medium	0	0	1	0.89	support
0.91	3.0	256.0	2.0	high	0	0	0	0.52	support
0.18	5.0	173.0	4.0	medium	0	0	0	0.76	support
0.84	4.0	179.0	3.0	high	0	0	0	0.68	technical
0.66	4.0	145.0	5.0	medium	0	0	0	0.38	technical
0.49	3.0	168.0	4.0	medium	0	0	0	0.65	technical
0.88	4.0	213.0	3.0	medium	0	0	0	0.89	management
0.69	6.0	150.0	5.0	medium	0	0	0	0.91	IT
0.83	3.0	262.0	3.0	medium	0	0	0	0.75	IT
0.56	4.0	149.0	4.0	medium	0	0	1	0.84	IT
0.95	5.0	139.0	2.0	medium	0	0	0	0.77	IT
0.56	3.0	272.0	2.0	medium	0	0	0	1.0	IT
0.93	3.0	252.0	4.0	high	0	0	0	0.73	product_mng
0.84	3.0	232.0	4.0	low	0	0	0	0.52	product_mng
0.84	3.0	266.0	2.0	medium	0	0	0	0.48	product_mng
0.52	4.0	264.0	3.0	medium	0	0	0	0.65	product_mng
0.98	4.0	142.0	2.0	medium	0	0	0	0.8	IT
0.66	5.0	208.0	4.0	medium	0	0	0	0.64	RandD
0.92	5.0	178.0	2.0	medium	0	0	1	0.49	RandD
0.71	5.0	192.0	3.0	medium	0	0	0	0.8	RandD
0.65	4.0	242.0	2.0	medium	0	0	0	0.92	RandD
0.23	4.0	277.0	5.0	medium	0	0	0	0.47	RandD
0.71	3.0	173.0	2.0	medium	0	0	1	0.97	marketing
0.21	4.0	276.0	6.0	high	0	0	0	0.65	marketing
0.7	2.0	189.0	3.0	low	0	0	0	0.72	sales
0.9	4.0	139.0	2.0	low	0	0	0	0.5	accounting
0.6	5.0	140.0	3.0	low	0	0	0	0.52	support
0.58	5.0	191.0	3.0	high	0	0	1	0.63	technical
0.73	5.0	178.0	2.0	low	0	0	0	0.72	management
0.56	4.0	184.0	3.0	low	0	0	0	0.67	marketing
0.97	3.0	144.0	3.0	low	0	0	0	0.57	marketing
0.92	3.0	160.0	2.0	high	0	0	0	0.91	marketing
0.77	3.0	225.0	2.0	low	0	0	0	0.68	sales
0.97	5.0	266.0	2.0	low	0	0	0	0.81	sales
0.7	5.0	154.0	2.0	low	0	0	0	0.69	sales
0.78	4.0	142.0	2.0	low	0	0	1	0.82	sales
0.77	3.0	207.0	4.0	low	0	0	1	0.87	sales
0.66	4.0	162.0	3.0	low	0	0	0	0.53	sales
0.25	6.0	287.0	5.0	low	0	0	1	0.98	sales
0.89	2.0	270.0	6.0	medium	0	0	1	0.87	sales
0.15	5.0	160.0	4.0	medium	0	0	1	0.66	sales
0.26	6.0	113.0	2.0	medium	0	0	0	0.91	sales
0.74	4.0	178.0	4.0	medium	0	0	0	0.58	sales
0.52	3.0	153.0	2.0	medium	0	0	0	0.83	sales
0.95	4.0	255.0	2.0	medium	0	0	0	0.62	sales
0.66	4.0	257.0	3.0	medium	0	0	1	0.82	sales
0.79	4.0	243.0	3.0	medium	0	0	0	0.66	sales
0.98	3.0	179.0	3.0	medium	0	0	0	0.94	sales
0.4	3.0	123.0	2.0	medium	0	0	0	0.37	sales
1.0	3.0	132.0	2.0	medium	0	0	0	0.68	sales
0.71	3.0	134.0	3.0	medium	0	0	0	0.79	sales
0.48	3.0	277.0	2.0	high	0	0	1	0.45	accounting
0.76	5.0	265.0	2.0	low	0	0	0	1.0	accounting
0.61	4.0	269.0	4.0	medium	0	0	0	0.62	accounting
0.74	4.0	156.0	4.0	medium	0	0	0	0.9	hr
0.24	6.0	237.0	5.0	medium	0	0	0	0.94	hr
0.79	3.0	271.0	2.0	medium	0	0	0	0.97	hr
0.75	3.0	206.0	2.0	low	0	0	0	0.98	hr
0.6	4.0	192.0	3.0	low	0	0	0	0.98	technical
0.72	4.0	230.0	3.0	low	0	0	0	0.95	technical
1.0	4.0	261.0	3.0	low	0	0	0	0.6	technical
0.55	3.0	173.0	3.0	low	0	0	1	0.88	technical
0.3	2.0	109.0	4.0	low	0	0	1	0.98	technical
0.89	3.0	247.0	4.0	low	0	0	0	0.59	technical
0.84	5.0	163.0	3.0	low	0	0	0	0.84	technical
0.67	4.0	149.0	4.0	low	0	0	0	0.64	technical
0.15	6.0	218.0	6.0	low	0	0	0	0.48	technical
0.59	4.0	194.0	2.0	low	0	0	0	0.75	technical
0.5	4.0	157.0	2.0	low	0	0	0	0.59	technical
0.23	5.0	244.0	3.0	low	0	0	0	0.68	support
0.95	5.0	169.0	2.0	low	0	0	0	0.58	support
0.31	2.0	146.0	3.0	low	0	0	1	0.53	support
0.47	5.0	207.0	3.0	low	0	0	0	0.55	support
0.26	3.0	195.0	5.0	low	0	0	0	0.95	support
0.55	6.0	148.0	4.0	low	0	0	0	0.64	support
0.89	3.0	272.0	2.0	low	0	0	0	0.58	support
0.88	3.0	185.0	2.0	low	0	0	0	0.68	support
0.98	5.0	260.0	2.0	low	0	0	1	0.62	support
0.96	3.0	182.0	2.0	medium	0	0	1	0.48	support
0.85	3.0	195.0	3.0	medium	0	0	0	0.65	support
0.96	3.0	168.0	3.0	medium	0	0	0	0.85	technical
0.85	3.0	198.0	4.0	medium	0	0	1	0.88	technical
0.59	5.0	172.0	2.0	medium	0	0	0	0.93	technical
0.51	4.0	216.0	2.0	medium	0	0	1	0.5	management
0.5	3.0	232.0	2.0	medium	0	0	0	0.75	IT
0.53	3.0	148.0	3.0	medium	0	0	0	0.59	IT
0.44	4.0	210.0	2.0	medium	0	0	0	0.83	IT
0.99	3.0	197.0	2.0	medium	0	0	0	0.55	IT
0.73	4.0	241.0	3.0	medium	0	0	0	0.83	IT
0.51	5.0	154.0	2.0	medium	0	0	0	0.71	product_mng
0.5	3.0	259.0	2.0	high	0	0	0	0.84	product_mng
0.52	4.0	106.0	2.0	low	0	0	1	0.76	product_mng
0.74	5.0	262.0	2.0	medium	0	0	0	0.74	product_mng
0.69	2.0	202.0	2.0	medium	0	0	0	0.89	IT
0.22	5.0	174.0	5.0	medium	0	0	1	0.65	RandD
0.49	4.0	240.0	2.0	medium	0	0	0	0.89	RandD
0.7	5.0	247.0	3.0	low	0	0	0	0.57	RandD
0.68	4.0	148.0	3.0	low	0	0	0	0.63	RandD
0.66	5.0	187.0	2.0	low	0	0	1	0.84	RandD
0.99	4.0	183.0	3.0	low	0	0	0	0.58	marketing
0.88	4.0	240.0	2.0	low	0	0	0	0.59	sales
0.2	4.0	149.0	3.0	low	0	0	0	0.54	accounting
0.56	2.0	130.0	3.0	low	0	0	0	0.44	support
0.68	4.0	203.0	2.0	low	0	0	0	0.85	technical
0.85	3.0	218.0	3.0	low	0	0	0	0.6	management
0.95	4.0	204.0	3.0	low	0	0	1	0.95	marketing
0.6	4.0	163.0	3.0	low	0	0	1	0.77	marketing
0.61	4.0	183.0	3.0	low	0	0	0	0.53	marketing
0.55	4.0	211.0	4.0	low	0	0	0	0.55	sales
0.64	5.0	156.0	5.0	low	0	0	1	0.78	sales
0.64	3.0	196.0	3.0	low	0	0	0	0.6	sales
0.87	4.0	162.0	2.0	low	0	0	0	0.54	sales
0.2	3.0	218.0	4.0	low	0	0	0	0.9	sales
0.99	4.0	135.0	2.0	low	0	0	1	0.64	sales
0.96	2.0	273.0	3.0	low	0	0	0	0.7	sales
0.53	3.0	241.0	3.0	low	0	0	0	0.65	sales
0.7	6.0	285.0	4.0	low	0	0	0	0.39	sales
0.68	6.0	236.0	3.0	medium	0	0	0	0.61	sales
0.96	4.0	222.0	3.0	medium	0	0	0	0.48	sales
0.64	4.0	242.0	3.0	medium	0	0	0	0.64	sales
0.86	5.0	166.0	3.0	medium	0	0	0	0.65	sales
0.87	3.0	172.0	3.0	medium	0	0	0	0.84	sales
0.53	4.0	249.0	2.0	medium	0	0	0	0.56	sales
0.72	4.0	180.0	2.0	medium	0	0	0	0.98	sales
0.83	4.0	197.0	4.0	medium	0	0	0	0.59	sales
0.97	5.0	185.0	2.0	medium	0	0	0	0.54	sales
0.92	3.0	171.0	2.0	medium	0	0	0	0.76	sales
0.82	6.0	191.0	6.0	medium	0	0	0	0.95	accounting
0.59	4.0	250.0	2.0	medium	0	0	0	0.56	accounting
0.84	5.0	199.0	3.0	high	0	0	0	0.95	accounting
0.71	3.0	139.0	2.0	low	0	0	0	0.84	hr
0.49	3.0	224.0	3.0	medium	0	0	0	0.98	hr
0.78	3.0	227.0	3.0	medium	0	0	0	0.61	hr
0.84	4.0	198.0	2.0	medium	0	0	0	0.81	hr
0.85	5.0	165.0	5.0	medium	0	0	0	0.96	technical
0.87	4.0	199.0	3.0	low	0	0	0	0.93	technical
0.94	5.0	203.0	3.0	low	0	0	0	0.84	technical
0.82	4.0	243.0	3.0	low	0	0	1	0.97	technical
0.78	3.0	135.0	3.0	low	0	0	0	0.78	technical
0.47	4.0	100.0	4.0	low	0	0	1	0.55	technical
0.5	2.0	150.0	3.0	low	0	0	1	0.48	technical
0.75	4.0	252.0	3.0	low	0	0	0	0.82	technical
0.36	3.0	98.0	3.0	low	0	0	0	0.39	technical
0.91	3.0	262.0	3.0	low	0	0	0	0.61	technical
0.87	3.0	257.0	3.0	low	0	0	0	0.68	technical
0.97	3.0	160.0	3.0	low	0	0	0	0.94	support
0.71	3.0	190.0	3.0	low	0	0	0	0.65	support
0.83	3.0	231.0	2.0	low	0	0	0	0.65	support
0.42	3.0	190.0	4.0	low	0	0	0	0.51	support
0.53	4.0	181.0	3.0	low	0	0	0	0.51	support
0.56	4.0	273.0	3.0	low	0	0	0	0.88	support
0.26	5.0	214.0	6.0	low	0	0	1	0.7	support
0.53	4.0	192.0	2.0	low	0	0	0	0.49	support
0.99	4.0	224.0	2.0	low	0	0	0	0.73	support
0.48	3.0	96.0	3.0	low	0	0	0	0.43	support
0.91	3.0	276.0	4.0	low	0	0	0	0.5	support
0.76	3.0	162.0	2.0	medium	0	0	1	0.79	technical
0.67	4.0	190.0	4.0	medium	0	0	0	0.8	technical
0.58	4.0	147.0	3.0	medium	0	0	0	0.6	technical
0.57	4.0	143.0	3.0	medium	0	0	0	0.78	management
0.55	5.0	280.0	6.0	medium	0	0	1	0.57	IT
0.79	3.0	137.0	2.0	medium	0	0	0	0.49	IT
0.48	3.0	259.0	6.0	medium	0	0	0	0.98	IT
0.68	4.0	176.0	3.0	medium	0	0	1	0.69	IT
0.19	5.0	231.0	4.0	medium	0	0	1	0.64	IT
0.99	3.0	104.0	3.0	medium	0	0	0	0.48	product_mng
0.3	5.0	224.0	2.0	medium	0	0	0	0.76	product_mng
0.81	4.0	202.0	3.0	medium	0	0	1	0.85	product_mng
0.58	4.0	180.0	3.0	high	0	0	0	0.74	product_mng
0.74	3.0	228.0	2.0	low	0	0	1	0.61	IT
0.59	5.0	165.0	2.0	medium	0	0	0	0.74	RandD
0.46	2.0	177.0	6.0	medium	0	0	0	0.63	RandD
0.58	3.0	194.0	2.0	medium	0	0	1	0.43	RandD
0.77	3.0	192.0	4.0	medium	0	0	1	0.95	RandD
0.79	4.0	171.0	2.0	low	0	0	0	0.77	RandD
0.51	3.0	187.0	2.0	low	0	0	0	0.95	marketing
0.7	3.0	205.0	3.0	low	0	0	0	0.58	sales
0.84	5.0	230.0	4.0	low	0	0	1	0.73	accounting
0.19	5.0	172.0	2.0	low	0	0	0	0.9	support
0.9	4.0	167.0	3.0	low	0	0	1	0.52	technical
0.19	5.0	145.0	3.0	low	0	0	0	0.91	management
0.96	3.0	166.0	3.0	low	0	0	0	0.53	marketing
0.87	3.0	148.0	3.0	low	0	0	0	1.0	marketing
0.5	5.0	223.0	3.0	low	0	0	0	0.89	marketing
0.88	2.0	123.0	4.0	low	0	0	0	0.58	sales
0.55	3.0	158.0	3.0	low	0	0	0	0.99	sales
0.89	3.0	223.0	2.0	low	0	0	0	0.86	sales
0.58	3.0	252.0	3.0	low	0	0	0	0.69	sales
0.58	5.0	143.0	2.0	low	0	0	0	0.96	sales
0.34	5.0	131.0	6.0	low	0	0	0	0.88	sales
0.54	5.0	206.0	4.0	low	0	0	1	0.65	sales
0.59	4.0	210.0	3.0	low	0	0	0	0.54	sales
0.88	4.0	262.0	3.0	medium	0	0	0	0.96	sales
0.72	4.0	147.0	3.0	medium	0	0	0	0.69	sales
0.79	4.0	259.0	3.0	medium	0	0	0	0.75	sales
0.51	4.0	174.0	3.0	medium	0	0	0	0.73	sales
0.84	3.0	150.0	4.0	medium	0	0	0	0.84	sales
0.95	4.0	219.0	2.0	medium	0	0	0	0.67	sales
0.58	5.0	178.0	4.0	medium	0	0	0	0.88	sales
0.69	3.0	269.0	3.0	medium	0	0	1	0.98	sales
0.17	6.0	205.0	5.0	medium	0	0	1	0.64	sales
