Mileage,EngineV,Registration,Year,Price,Body,Engine Type,Brand,Model
108.0,2.0,yes,2012.0,32500.0,crossover,Diesel,Audi,Q5
135.0,3.0,yes,2009.0,13300.0,crossover,Petrol,Mitsubishi,Outlander XL
257.0,1.9,no,2003.0,2900.0,vagon,Diesel,Volkswagen,Passat B5
315.0,1.6,yes,1990.0,2900.0,sedan,Gas,Volkswagen,Passat B3
208.0,3.5,yes,2007.0,21000.0,crossover,Petrol,Mercedes-Benz,ML 350
1.0,3.0,yes,2016.0,19418.746935058713,crossover,Petrol,Mercedes-Benz,GLE-Class
61.0,4.5,yes,2011.0,89000.0,crossover,Diesel,Toyota,Land Cruiser 200
48.0,2.0,yes,2012.0,23500.0,crossover,Diesel,Volkswagen,Tiguan
350.0,1.8,yes,1992.0,4200.0,van,Gas,Mitsubishi,Space Wagon
99.0,5.5,yes,2009.0,70500.0,crossover,Petrol,Mercedes-Benz,G 55 AMG
0.0,4.0,yes,2016.0,124000.0,crossover,Petrol,Mercedes-Benz,GLS 400
45.0,2.0,yes,2014.0,39999.0,crossover,Diesel,Audi,Q3
400.0,2.2,no,2000.0,1999.0,sedan,Diesel,Mercedes-Benz,200
175.0,2.2,yes,2013.0,14300.0,other,Diesel,Mercedes-Benz,Sprinter 313
139.0,2.4,yes,2008.0,13500.0,sedan,Gas,Toyota,Camry
104.0,2.4,yes,2007.0,13300.0,sedan,Petrol,Toyota,Camry
82.0,1.3,yes,2006.0,8200.0,hatch,Petrol,Toyota,Yaris
137.0,1.5,yes,2012.0,12000.0,van,Diesel,Renault,Grand Scenic
199.0,1.9,no,2003.0,2150.0,vagon,Diesel,Renault,Laguna
60.0,2.2,yes,2013.0,29000.0,vagon,Diesel,Toyota,Rav 4
280.0,2.2,yes,2005.0,9500.0,van,Diesel,Mercedes-Benz,Vito
146.0,2.5,yes,2009.0,19418.746935058713,van,Diesel,Volkswagen,T5 (Transporter)
120.0,2.0,yes,2007.0,10600.0,van,Diesel,Volkswagen,Touran
238.0,2.2,yes,2008.0,12500.0,van,Diesel,Mercedes-Benz,Vito
269.0,3.2,yes,2002.0,10200.0,crossover,Diesel,Mitsubishi,Pajero Wagon
1.0,4.5,yes,2016.0,19418.746935058713,crossover,Diesel,Toyota,Land Cruiser 200
0.0,2.2,yes,2015.0,50250.0,sedan,Diesel,Mercedes-Benz,E-Class
100.0,1.4,yes,2009.0,8900.0,van,Gas,Volkswagen,Caddy
220.0,2.2,yes,2002.0,5500.0,other,Diesel,Mercedes-Benz,Vito
42.0,2.0,yes,2014.0,45500.0,sedan,Diesel,BMW,520
146.0,2.0,yes,2012.0,10499.0,other,Diesel,Renault,Trafic
0.0,2.99,yes,2016.0,99999.0,crossover,Diesel,Mercedes-Benz,GLE-Class
166.0,2.0,yes,2012.0,9100.0,van,Diesel,Renault,Trafic
180.0,3.2,yes,2008.0,24500.0,sedan,Diesel,Mercedes-Benz,S 320
1.0,2.0,yes,2016.0,63500.0,crossover,Diesel,BMW,X5
221.0,3.0,no,2002.0,3600.0,sedan,Diesel,BMW,530
89.0,2.5,yes,2010.0,12900.0,crossover,Petrol,Renault,Koleos
51.0,1.6,yes,2011.0,6400.0,sedan,Petrol,Renault,Logan
287.0,3.0,yes,2001.0,8800.0,sedan,Petrol,BMW,530
104.0,1.5,yes,2010.0,7199.0,sedan,Diesel,Renault,Symbol
250.0,1.5,yes,2005.0,3300.0,van,Diesel,Renault,Kangoo
305.0,2.3,yes,1989.0,2400.0,sedan,Gas,Audi,100
60.0,1.39,yes,2007.0,8400.0,hatch,Petrol,Volkswagen,Polo
0.0,4.5,yes,2016.0,19418.746935058713,crossover,Diesel,Toyota,Land Cruiser 200
180.0,2.0,yes,2008.0,7600.0,sedan,Gas,Mitsubishi,Lancer X
196.0,1.9,yes,1998.0,3800.0,van,Diesel,Renault,Kangoo
160.0,3.7,yes,2003.0,13100.0,sedan,Petrol,Mercedes-Benz,S 350
141.0,2.7,yes,2010.0,21950.0,crossover,Gas,Toyota,Venza
205.0,1.9,yes,2006.0,8800.0,van,Diesel,Renault,Trafic
17.0,1.0,yes,2016.0,10500.0,hatch,Petrol,Toyota,Yaris
20.0,2.5,yes,2013.0,24000.0,crossover,Diesel,Mitsubishi,Pajero Sport
189.0,2.4,yes,2007.0,11800.0,sedan,Gas,Toyota,Camry
198.0,1.8,yes,2011.0,20300.0,sedan,Gas,Mercedes-Benz,E-Class
24.0,1.6,yes,2009.0,11600.0,hatch,Petrol,Toyota,Auris
225.0,3.5,yes,2007.0,22000.0,crossover,Gas,Mercedes-Benz,ML 350
231.0,3.5,yes,2005.0,15800.0,sedan,Gas,Mercedes-Benz,E-Class
97.0,2.2,yes,2013.0,13500.0,van,Diesel,Mercedes-Benz,Vito
150.0,3.5,yes,2008.0,16500.0,crossover,Gas,Mitsubishi,Outlander XL
156.0,2.79073420738975,yes,2012.0,25000.0,van,Other,Mercedes-Benz,Viano
170.0,2.0,yes,2011.0,40000.0,other,Diesel,Volkswagen,Multivan
150.0,2.0,yes,2007.0,9500.0,crossover,Gas,Mitsubishi,Outlander
149.0,1.5,yes,2011.0,6300.0,van,Other,Renault,Kangoo
256.0,2.5,no,2001.0,4999.0,sedan,Diesel,BMW,525
280.0,4.2,yes,2000.0,14990.0,crossover,Diesel,Toyota,Land Cruiser 100
152.0,2.0,yes,2011.0,16400.0,vagon,Diesel,Audi,A4
190.0,6.3,yes,2007.0,21300.0,crossover,Petrol,Mercedes-Benz,ML 63 AMG
98.0,3.2,yes,2009.0,24996.0,sedan,Petrol,Audi,A5
45.0,2.0,yes,2013.0,22900.0,sedan,Petrol,Volkswagen,Jetta
136.0,1.6,yes,2007.0,8300.0,hatch,Petrol,Toyota,Corolla
255.0,2.5,yes,2005.0,12900.0,vagon,Diesel,Audi,A6 Allroad
149.0,2.0,yes,2008.0,12199.0,vagon,Diesel,Volkswagen,Passat B6
198.0,2.7,yes,2003.0,9999.0,vagon,Petrol,Audi,A6 Allroad
99.0,5.0,yes,2005.0,35500.0,crossover,Gas,Mercedes-Benz,G 63 AMG
170.0,3.0,yes,2005.0,11500.0,crossover,Gas,Mitsubishi,Pajero Sport
134.0,3.0,yes,2010.0,38500.0,sedan,Diesel,Mercedes-Benz,S 350
250.0,2.2,yes,2002.0,5500.0,other,Diesel,Mercedes-Benz,Vito
124.0,2.0,yes,2008.0,9400.0,van,Gas,Volkswagen,Caddy
143.0,1.6,yes,2011.0,8400.0,van,Diesel,Volkswagen,Caddy
268.0,2.5,no,2000.0,2650.0,vagon,Diesel,Audi,A6
133.0,2.4,yes,2008.0,12000.0,sedan,Gas,Toyota,Camry
187.0,2.0,yes,2001.0,7500.0,sedan,Gas,Mercedes-Benz,C-Class
35.0,2.0,yes,2015.0,25900.0,hatch,Diesel,Volkswagen,Golf VII
280.0,1.8,yes,2005.0,7500.0,sedan,Other,Volkswagen,Passat B5
147.0,6.0,yes,2001.0,35000.0,other,Petrol,Mercedes-Benz,S 600
316.0,2.6,yes,1997.0,6200.0,vagon,Gas,Audi,A6
161.0,1.8,no,1994.0,1550.0,sedan,Petrol,Volkswagen,Vento
450.0,2.3,yes,1996.0,6500.0,van,Diesel,Mercedes-Benz,Vito
161.0,2.0,yes,2008.0,8999.0,vagon,Diesel,Volkswagen,Passat B6
29.0,2.0,yes,2014.0,21000.0,crossover,Gas,Mitsubishi,ASX
575.0,2.2,yes,2006.0,8800.0,other,Diesel,Mercedes-Benz,Sprinter 313
48.0,1.4,yes,2012.0,13500.0,hatch,Petrol,Volkswagen,Polo
345.0,2.4,yes,1992.0,3300.0,van,Diesel,Toyota,Hiace
400.0,2.0,yes,1998.0,5990.0,sedan,Gas,Mercedes-Benz,E-Class
242.0,2.7,yes,2005.0,14800.0,crossover,Diesel,Mercedes-Benz,ML 270
1.0,3.0,yes,2016.0,19418.746935058713,crossover,Diesel,Mercedes-Benz,GL 350
0.0,1.6,yes,2016.0,47000.0,sedan,Petrol,Mercedes-Benz,C-Class
180.0,1.8,yes,2005.0,7990.0,sedan,Gas,Volkswagen,Passat B5
120.0,1.9,yes,2007.0,8999.0,sedan,Diesel,Volkswagen,Passat B6
0.0,1.6,yes,2016.0,23999.0,sedan,Diesel,Volkswagen,Jetta
421.0,2.5,yes,1996.0,6500.0,vagon,Diesel,Audi,A6
1.0,1.8,yes,2008.0,14000.0,sedan,Petrol,Toyota,Avensis
116.0,4.2,yes,2008.0,23500.0,crossover,Petrol,Audi,Q7
89.0,1.6,yes,2012.0,9500.0,sedan,Petrol,Renault,Fluence
18.0,3.0,yes,2015.0,125000.0,sedan,Diesel,Mercedes-Benz,S 350
181.0,1.6,yes,2011.0,9000.0,van,Diesel,Volkswagen,Caddy
523.0,1.8,yes,1989.0,2300.0,sedan,Diesel,Mitsubishi,Lancer
65.0,1.6,yes,2013.0,10650.0,sedan,Petrol,Volkswagen,Polo
230.0,2.5,yes,1999.0,6399.0,vagon,Diesel,Audi,A6
140.0,1.5,yes,2007.0,7500.0,sedan,Petrol,Mitsubishi,Lancer X
220.0,2.79073420738975,yes,2004.0,6450.0,van,Other,Volkswagen,Caddy
105.0,1.6,yes,2014.0,10200.0,van,Diesel,Volkswagen,Caddy
200.0,2.7,no,2000.0,3300.0,sedan,Diesel,Mercedes-Benz,E-Class
175.0,2.0,yes,2001.0,8300.0,sedan,Petrol,Mercedes-Benz,E-Class
168.0,1.9,yes,2005.0,7400.0,van,Diesel,Volkswagen,Caddy
66.0,2.2,yes,2013.0,28600.0,crossover,Diesel,Toyota,Rav 4
230.0,2.8,yes,1997.0,2800.0,sedan,Petrol,Audi,A8
223.0,3.0,yes,2011.0,38000.0,crossover,Diesel,BMW,535
74.0,1.4,yes,2010.0,11000.0,hatch,Other,Toyota,Prius
240.0,4.2,yes,2001.0,11800.0,sedan,Gas,Audi,S8
275.0,2.0,yes,2008.0,9500.0,van,Diesel,Renault,Trafic
117.0,2.0,yes,2010.0,23700.0,crossover,Diesel,BMW,X1
135.0,5.5,yes,2008.0,35000.0,other,Petrol,Mercedes-Benz,CL 550
171.0,1.9,yes,2009.0,11000.0,vagon,Diesel,Volkswagen,Golf Variant
205.0,3.0,yes,2008.0,25800.0,crossover,Diesel,BMW,X5
230.0,2.0,yes,2009.0,13200.0,van,Diesel,Renault,Trafic
170.0,1.0,yes,2002.0,4650.0,hatch,Petrol,Toyota,Yaris
337.0,2.2,yes,2002.0,8300.0,van,Diesel,Mercedes-Benz,Vito
106.0,3.8,yes,2007.0,18900.0,crossover,Gas,Mitsubishi,Pajero Wagon
59.0,2.4,yes,2009.0,12750.0,sedan,Petrol,Mitsubishi,Galant
107.0,0.6,yes,2000.0,3800.0,other,Petrol,Mercedes-Benz,Smart
189.0,2.0,yes,2011.0,11500.0,other,Diesel,Volkswagen,Caddy
200.0,2.2,yes,2000.0,4600.0,van,Diesel,Mercedes-Benz,Vito
300.0,2.79073420738975,no,1994.0,1550.0,sedan,Gas,BMW,316
129.0,1.5,yes,2014.0,7899.0,van,Other,Renault,Kangoo
0.0,2.2,yes,2016.0,70999.0,crossover,Diesel,Mercedes-Benz,GLE-Class
300.0,2.4,yes,2004.0,8800.0,sedan,Petrol,Toyota,Camry
16.0,1.2,yes,2014.0,8250.0,sedan,Petrol,Renault,Logan
89.0,2.0,yes,2012.0,21500.0,crossover,Petrol,Toyota,Rav 4
0.0,4.5,yes,2016.0,195000.0,crossover,Diesel,Toyota,Land Cruiser 200
1.0,2.0,no,2002.0,2400.0,hatch,Petrol,Renault,Laguna
160.0,2.5,yes,2006.0,12500.0,other,Other,Volkswagen,T5 (Transporter)
201.0,1.7,no,2001.0,2499.0,hatch,Diesel,Mercedes-Benz,A 170
135.0,2.5,yes,2005.0,14990.0,sedan,Petrol,BMW,525
166.0,3.0,yes,2005.0,19418.746935058713,sedan,Gas,Audi,A6
65.0,1.5,yes,2011.0,8260.0,sedan,Petrol,Mitsubishi,Lancer
230.0,2.0,yes,1998.0,6800.0,sedan,Petrol,BMW,520
131.0,5.0,yes,2008.0,19418.746935058713,crossover,Petrol,Mercedes-Benz,G 500
168.0,1.8,no,2001.0,1999.0,van,Petrol,Mitsubishi,Space Star
265.0,2.8,yes,1998.0,8500.0,other,Gas,BMW,328
90.0,4.0,yes,2008.0,24800.0,crossover,Petrol,Toyota,FJ Cruiser
120.0,3.0,yes,2008.0,11800.0,crossover,Petrol,Mitsubishi,Outlander XL
100.0,3.5,yes,2010.0,35500.0,sedan,Petrol,Mercedes-Benz,S 350
250.0,2.2,yes,2005.0,9400.0,van,Diesel,Mercedes-Benz,Vito
73.0,2.79073420738975,yes,2012.0,14900.0,sedan,Petrol,Volkswagen,Jetta
28.0,2.0,yes,2015.0,19418.746935058713,other,Diesel,Volkswagen,Amarok
209.0,3.0,yes,2006.0,14899.0,other,Diesel,Mercedes-Benz,E-Class
178.0,2.0,no,2013.0,15500.0,sedan,Diesel,Volkswagen,Passat B7
290.0,2.2,no,1999.0,2200.0,van,Diesel,Renault,Espace
133.0,1.6,yes,2012.0,8950.0,sedan,Petrol,Volkswagen,Polo
159.0,3.0,yes,2008.0,17800.0,vagon,Diesel,BMW,530
40.0,3.0,yes,2015.0,85555.0,sedan,Diesel,Audi,A8
300.0,1.3,yes,1988.0,2000.0,sedan,Petrol,Volkswagen,Jetta
56.0,5.0,yes,2003.0,20500.0,sedan,Other,Mercedes-Benz,SL 500 (550)
68.0,2.7,yes,2012.0,30990.0,crossover,Gas,Toyota,Land Cruiser Prado
11.0,4.0,yes,2013.0,39900.0,crossover,Petrol,Toyota,Tacoma
25.0,2.5,yes,2007.0,21900.0,other,Petrol,BMW,325
16.0,3.0,yes,2014.0,19418.746935058713,sedan,Diesel,Mercedes-Benz,S 350
0.0,4.7,yes,2016.0,185555.0,other,Petrol,Mercedes-Benz,S 500
52.0,1.4,yes,2012.0,12400.0,hatch,Other,Toyota,Prius
200.0,2.0,yes,1998.0,5000.0,other,Petrol,Mercedes-Benz,CLK 200
367.0,2.0,yes,1991.0,3200.0,sedan,Petrol,Volkswagen,Passat B3
300.0,2.8,yes,1997.0,6500.0,sedan,Gas,BMW,528
147.0,2.0,yes,2008.0,13600.0,hatch,Diesel,Mercedes-Benz,B 200
164.0,2.79073420738975,yes,2004.0,19990.0,other,Gas,BMW,645
245.0,3.0,yes,2007.0,23500.0,crossover,Diesel,Audi,Q7
177.0,2.0,yes,2007.0,15499.0,sedan,Diesel,Audi,A6
197.0,2.7,yes,2002.0,12950.0,sedan,Diesel,Mercedes-Benz,E-Class
250.0,2.79073420738975,yes,1991.0,1800.0,sedan,Petrol,Volkswagen,Jetta
80.0,2.5,yes,2014.0,23500.0,sedan,Gas,Toyota,Camry
107.0,2.0,yes,2006.0,19418.746935058713,hatch,Petrol,BMW,118
200.0,1.5,yes,2005.0,5950.0,hatch,Diesel,Renault,Megane
300.0,1.8,yes,1989.0,2900.0,hatch,Petrol,Mitsubishi,Galant
400.0,2.2,yes,1999.0,5000.0,van,Diesel,Mercedes-Benz,Vito
240.0,2.4,no,1999.0,1200.0,sedan,Petrol,Mercedes-Benz,E-Class
190.0,1.9,yes,2006.0,6500.0,sedan,Diesel,Volkswagen,Caddy
30.0,3.0,yes,2015.0,51900.0,crossover,Diesel,Volkswagen,Touareg
2.0,3.0,yes,2016.0,104999.0,crossover,Diesel,BMW,X5
165.0,1.5,yes,2003.0,4650.0,van,Diesel,Renault,Kangoo
59.0,2.79073420738975,yes,2012.0,16000.0,crossover,Petrol,Mitsubishi,ASX
165.0,2.4,yes,2006.0,12500.0,sedan,Petrol,Audi,A6
144.0,2.0,yes,2008.0,10250.0,sedan,Diesel,Volkswagen,Passat B6
83.0,2.0,yes,2009.0,23500.0,other,Petrol,Audi,A5
250.0,2.0,yes,2010.0,17777.0,van,Diesel,Volkswagen,T6 (Transporter)
233.0,3.2,yes,2001.0,8300.0,sedan,Diesel,Mercedes-Benz,320
84.0,5.5,yes,2011.0,39900.0,sedan,Petrol,Mercedes-Benz,S 500
400.0,2.9,yes,1999.0,5200.0,van,Diesel,Mercedes-Benz,Sprinter 210
140.0,2.0,yes,2012.0,31500.0,sedan,Diesel,Audi,A6
11.0,2.5,yes,1994.0,4800.0,sedan,Diesel,BMW,325
290.0,2.79073420738975,yes,2000.0,7700.0,other,Diesel,Volkswagen,T4 (Transporter)
58.0,1.4,yes,2014.0,21550.0,crossover,Petrol,Volkswagen,Tiguan
140.0,3.0,yes,2013.0,42900.0,crossover,Diesel,Audi,Q7
160.0,2.5,no,2002.0,2600.0,sedan,Diesel,Audi,A6
0.0,2.0,yes,2014.0,31310.0,van,Diesel,Volkswagen,Touran
230.0,1.9,yes,2009.0,11800.0,van,Diesel,Volkswagen,T5 (Transporter)
0.0,2.2,yes,2016.0,107000.0,van,Diesel,Mercedes-Benz,V 250
150.0,2.79073420738975,yes,2006.0,14800.0,crossover,Gas,Toyota,Land Cruiser Prado
264.0,3.0,yes,2001.0,9800.0,sedan,Diesel,BMW,530
144.0,2.0,yes,2012.0,7950.0,van,Gas,Volkswagen,Caddy
220.0,3.2,yes,1999.0,9000.0,crossover,Gas,Mercedes-Benz,ML 320
279.0,3.5,yes,1998.0,7400.0,sedan,Gas,BMW,735
60.0,2.5,yes,2014.0,24000.0,sedan,Gas,Toyota,Camry
199.0,3.2,yes,1999.0,4800.0,sedan,Diesel,Mercedes-Benz,E-Class
155.0,2.7,yes,2008.0,22000.0,crossover,Gas,Toyota,Land Cruiser Prado
29.0,3.0,yes,2011.0,42500.0,crossover,Petrol,BMW,X3
149.0,4.7,yes,2008.0,17200.0,crossover,Petrol,Toyota,Land Cruiser 200
90.0,1.9,yes,2005.0,8100.0,crossover,Diesel,Renault,Kangoo
73.0,3.0,yes,2012.0,37900.0,crossover,Diesel,Volkswagen,Touareg
67.0,2.0,yes,2013.0,30000.0,sedan,Diesel,Volkswagen,Passat B7
247.0,1.9,yes,2002.0,7700.0,van,Diesel,Volkswagen,T4 (Transporter)
148.0,3.0,yes,2011.0,32500.0,sedan,Petrol,BMW,535
260.0,3.0,yes,2006.0,18700.0,crossover,Diesel,BMW,X5
219.0,2.5,yes,2010.0,8100.0,van,Diesel,Renault,Master
138.0,1.0,yes,2001.0,5050.0,hatch,Petrol,Toyota,Yaris
165.0,2.2,yes,2012.0,11800.0,van,Diesel,Mercedes-Benz,Vito
980.0,3.0,yes,2013.0,68700.0,crossover,Diesel,Mercedes-Benz,GL 350
360.0,1.6,no,1996.0,2000.0,sedan,Other,Audi,A4
24.0,4.7,yes,2014.0,19418.746935058713,other,Petrol,Mercedes-Benz,S 500
173.0,5.0,yes,2007.0,19200.0,sedan,Petrol,Mercedes-Benz,S 500
187.0,4.8,yes,2007.0,16400.0,sedan,Gas,BMW,750
330.0,2.5,yes,1999.0,6300.0,sedan,Petrol,BMW,525
295.0,2.8,yes,2004.0,15000.0,crossover,Diesel,Mitsubishi,Pajero Wagon
211.0,4.0,yes,2007.0,23000.0,other,Gas,Toyota,Land Cruiser Prado
86.0,1.8,yes,2013.0,23700.0,sedan,Gas,Mercedes-Benz,E-Class
160.0,2.5,yes,2005.0,11900.0,sedan,Petrol,BMW,525
274.0,1.8,yes,2003.0,7900.0,sedan,Gas,Audi,A6
308.0,3.2,no,2000.0,4400.0,sedan,Gas,Mercedes-Benz,S 320
181.0,1.6,yes,2012.0,9900.0,other,Diesel,Volkswagen,Caddy
113.0,1.4,yes,2003.0,6900.0,hatch,Petrol,Volkswagen,Polo
63.0,5.5,yes,2011.0,19418.746935058713,crossover,Petrol,Mercedes-Benz,GL 550
0.0,2.2,yes,2016.0,71999.0,crossover,Diesel,Mercedes-Benz,GLE-Class
210.0,3.0,no,2006.0,11800.0,crossover,Diesel,BMW,X5
207.0,2.0,yes,2012.0,10999.0,van,Diesel,Renault,Trafic
93.0,3.8,yes,2008.0,18900.0,crossover,Gas,Mitsubishi,Pajero Wagon
120.0,3.5,yes,2011.0,28900.0,crossover,Petrol,Toyota,Highlander
130.0,2.0,yes,2008.0,15500.0,crossover,Petrol,Toyota,Rav 4
0.0,2.0,yes,2015.0,63000.0,crossover,Diesel,BMW,X5
145.0,2.4,yes,2007.0,11700.0,sedan,Petrol,Toyota,Camry
327.0,3.0,no,2001.0,4999.0,sedan,Diesel,BMW,730
140.0,2.4,yes,2007.0,13300.0,crossover,Petrol,Toyota,Rav 4
260.0,3.0,yes,1997.0,8200.0,sedan,Diesel,Mercedes-Benz,S 300
150.0,2.0,yes,2009.0,8900.0,van,Diesel,Renault,Trafic
117.0,1.5,yes,2007.0,19418.746935058713,vagon,Diesel,Renault,Grand Scenic
110.0,3.0,yes,2011.0,60500.0,sedan,Diesel,BMW,740
294.0,2.2,yes,2000.0,8900.0,sedan,Gas,BMW,520
62.0,4.4,yes,2013.0,69500.0,sedan,Petrol,BMW,750
95.0,1.6,yes,2005.0,9000.0,hatch,Gas,Volkswagen,Golf V
265.0,3.0,yes,2005.0,17800.0,crossover,Diesel,BMW,X5
350.0,2.4,yes,1988.0,2100.0,other,Diesel,Mercedes-Benz,MB
57.0,1.3,yes,2010.0,10700.0,sedan,Petrol,Toyota,Corolla
250.0,2.0,yes,2010.0,17777.0,van,Diesel,Volkswagen,Caravelle
53.0,6.3,yes,2013.0,73500.0,sedan,Petrol,Audi,A8
92.0,2.0,yes,2008.0,9800.0,crossover,Petrol,Mitsubishi,Outlander
132.0,2.0,yes,2011.0,35900.0,van,Diesel,Volkswagen,Multivan
135.0,1.0,yes,2008.0,7500.0,hatch,Petrol,Toyota,Yaris
105.0,1.4,yes,1990.0,2500.0,sedan,Petrol,Renault,19
100.0,3.0,yes,2011.0,39999.0,crossover,Diesel,Audi,Q7
123.0,3.0,yes,2009.0,22000.0,crossover,Diesel,Volkswagen,Touareg
65.0,1.6,yes,2009.0,9800.0,sedan,Petrol,Toyota,Auris
73.0,2.0,yes,2012.0,29999.0,other,Petrol,BMW,320
350.0,2.2,yes,2003.0,7500.0,sedan,Diesel,Mercedes-Benz,Sprinter 208
138.0,3.5,yes,2007.0,12500.0,sedan,Petrol,Toyota,Camry
115.0,4.4,yes,2010.0,39500.0,crossover,Petrol,BMW,X5
240.0,2.5,yes,2009.0,10600.0,van,Diesel,Volkswagen,T5 (Transporter)
147.0,3.2,yes,2008.0,18200.0,crossover,Diesel,Mitsubishi,Pajero Wagon
0.0,4.7,yes,2016.0,189999.0,other,Petrol,Mercedes-Benz,S 500
207.0,2.0,yes,2002.0,4800.0,other,Petrol,Audi,A4
238.0,1.8,yes,1996.0,3999.0,sedan,Petrol,BMW,318
165.0,4.0,yes,2011.0,35500.0,crossover,Gas,Toyota,Land Cruiser Prado
158.0,2.4,yes,2008.0,13500.0,sedan,Gas,Toyota,Camry
130.0,3.0,yes,2007.0,17500.0,sedan,Petrol,Mercedes-Benz,C-Class
11.0,4.7,yes,2012.0,59999.0,sedan,Petrol,Mercedes-Benz,CLS 500
255.0,2.2,yes,2004.0,7999.0,van,Diesel,Mercedes-Benz,Vito
89.0,1.8,yes,2011.0,16000.0,sedan,Other,Toyota,Avensis
250.0,4.5,yes,2001.0,5850.0,sedan,Gas,BMW,745
154.0,1.5,yes,2008.0,7999.0,van,Diesel,Renault,Scenic
181.0,1.9,yes,2006.0,8900.0,van,Diesel,Renault,Trafic
0.0,2.0,yes,2016.0,43719.0,crossover,Petrol,BMW,X3
193.0,2.5,yes,2005.0,8800.0,van,Diesel,Volkswagen,T5 (Transporter)
194.0,1.6,yes,2011.0,9990.0,van,Diesel,Volkswagen,Caddy
80.0,1.8,yes,2012.0,17999.0,sedan,Petrol,Volkswagen,Passat B7
94.0,5.5,yes,2009.0,37500.0,other,Petrol,Mercedes-Benz,CL 55 AMG
155.0,3.0,yes,2010.0,20500.0,sedan,Petrol,Audi,A6
242.0,2.5,no,2003.0,4999.0,crossover,Diesel,Audi,A6 Allroad
1.0,3.5,yes,2007.0,4100.0,crossover,Petrol,Mercedes-Benz,ML 350
145.0,1.8,yes,2008.0,17499.0,sedan,Petrol,Mercedes-Benz,C-Class
326.0,2.5,yes,2002.0,8200.0,other,Diesel,Audi,A6
185.0,2.8,yes,2004.0,7000.0,sedan,Gas,Volkswagen,Passat B5
107.0,1.6,yes,2010.0,9200.0,vagon,Petrol,Volkswagen,Golf Variant
105.0,2.0,yes,2013.0,4000.0,hatch,Other,Volkswagen,Golf VII
20.0,1.5,yes,2016.0,17500.0,crossover,Diesel,Renault,Duster
162.0,1.6,no,1995.0,1950.0,sedan,Petrol,BMW,316
120.0,1.8,yes,2000.0,11000.0,other,Petrol,Audi,TT
259.0,3.0,no,2005.0,7750.0,sedan,Diesel,Audi,A6
6.0,3.0,yes,2014.0,19418.746935058713,sedan,Diesel,Mercedes-Benz,S 350
1.0,1.6,yes,2016.0,24300.0,sedan,Diesel,Volkswagen,Jetta
190.0,1.9,yes,2002.0,4100.0,van,Diesel,Renault,Kangoo
69.0,3.0,yes,2014.0,69900.0,crossover,Diesel,Mercedes-Benz,GL 350
129.0,2.0,yes,2014.0,29999.0,other,Diesel,Volkswagen,Caravelle
188.0,1.5,yes,2012.0,11999.0,vagon,Other,Renault,Megane
122.0,1.4,yes,2013.0,13900.0,vagon,Gas,Volkswagen,Touran
274.0,2.0,no,2007.0,8900.0,vagon,Diesel,BMW,320
105.0,2.0,yes,2012.0,26000.0,sedan,Petrol,Audi,A6
287.0,2.5,no,1998.0,2700.0,other,Diesel,BMW,525
45.0,2.79073420738975,yes,2001.0,9700.0,crossover,Other,Mitsubishi,Pajero Sport
140.0,3.5,yes,2007.0,12500.0,sedan,Gas,Toyota,Camry
28.0,1.9,yes,1995.0,4500.0,sedan,Petrol,BMW,318
3.0,4.5,yes,2016.0,88000.0,crossover,Diesel,Toyota,Land Cruiser 200
143.0,2.0,yes,2007.0,8700.0,sedan,Gas,Mitsubishi,Lancer X
124.0,1.6,yes,2013.0,19418.746935058713,van,Diesel,Volkswagen,Caddy
230.0,3.2,yes,2008.0,17200.0,van,Gas,Volkswagen,Multivan
39.0,2.2,yes,2014.0,30600.0,crossover,Diesel,Toyota,Rav 4
240.0,2.2,yes,2006.0,15300.0,sedan,Diesel,Mercedes-Benz,E-Class
1.0,4.5,yes,2016.0,73900.0,crossover,Diesel,Toyota,Land Cruiser 200
84.0,2.0,yes,2007.0,12500.0,sedan,Petrol,Volkswagen,Passat B6
150.0,5.5,yes,2002.0,30500.0,crossover,Petrol,Mercedes-Benz,G 500
280.0,4.2,yes,2000.0,19418.746935058713,sedan,Petrol,Audi,A8
73.0,3.0,yes,2013.0,64900.0,crossover,Diesel,BMW,X6 M
179.0,2.4,yes,2006.0,11200.0,sedan,Petrol,Toyota,Camry
93.0,2.5,yes,2003.0,9900.0,other,Petrol,BMW,Z4
34.0,2.2,yes,2011.0,55000.0,sedan,Diesel,Mercedes-Benz,S 250
250.0,1.9,yes,1992.0,3000.0,vagon,Diesel,Volkswagen,Passat B3
147.0,3.0,yes,2009.0,33000.0,sedan,Diesel,BMW,730
75.0,2.0,yes,2013.0,13000.0,hatch,Petrol,Renault,Megane
102.0,5.0,yes,2008.0,33900.0,other,Petrol,Mercedes-Benz,CL 55 AMG
100.0,3.0,yes,2014.0,19418.746935058713,vagon,Diesel,Mercedes-Benz,CLS 350
210.0,3.0,yes,2005.0,17500.0,crossover,Diesel,BMW,X5
60.0,2.0,yes,2011.0,33000.0,crossover,Petrol,Audi,Q5
240.0,1.6,yes,2010.0,11999.0,sedan,Petrol,Volkswagen,Jetta
141.0,3.5,yes,2008.0,14700.0,sedan,Petrol,Toyota,Camry
253.0,1.8,no,1997.0,2600.0,vagon,Gas,Audi,A4
375.0,4.4,yes,2001.0,10900.0,sedan,Gas,BMW,740
