age	job	marital	month	education	default	housing	loan	contact	day_of_week	duration	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	y
47.0	blue-collar	married	may	basic.6y	no	yes	yes	telephone	thu	93.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
36.0	student	single	may	unknown	unknown	yes	no	cellular	mon	567.0	2.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
33.0	admin.	single	aug	high.school	no	yes	no	cellular	tue	167.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
27.0	admin.	single	jul	high.school	no	yes	no	cellular	mon	112.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
60.0	retired	married	aug	university.degree	unknown	no	no	cellular	mon	430.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
37.0	entrepreneur	married	nov	university.degree	unknown	yes	no	telephone	mon	215.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
35.0	management	married	nov	high.school	no	yes	no	telephone	tue	159.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
49.0	admin.	married	may	basic.4y	no	yes	no	cellular	wed	43.0	3.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	no
40.0	admin.	divorced	jul	university.degree	no	no	no	telephone	wed	192.0	5.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
43.0	blue-collar	married	may	basic.9y	unknown	yes	no	cellular	tue	545.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
47.0	admin.	married	aug	university.degree	no	no	no	cellular	wed	470.0	1.0	4.0	2.0	success	-1.7	94.027	-38.3	0.9	4991.6	yes
33.0	management	married	aug	university.degree	no	no	no	cellular	mon	191.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
40.0	admin.	single	jun	high.school	no	no	no	telephone	fri	97.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
58.0	blue-collar	married	jul	basic.4y	unknown	yes	no	cellular	mon	86.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
46.0	technician	divorced	jul	professional.course	no	yes	no	cellular	tue	387.0	5.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
38.0	blue-collar	married	may	basic.6y	no	yes	no	telephone	mon	221.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
47.0	services	divorced	may	high.school	no	no	no	telephone	wed	421.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
59.0	admin.	married	aug	professional.course	no	yes	yes	cellular	fri	1241.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
35.0	services	married	jun	basic.9y	no	no	yes	telephone	thu	98.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	no
29.0	admin.	single	aug	university.degree	no	yes	no	cellular	tue	112.0	5.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
50.0	management	married	nov	professional.course	no	yes	no	cellular	fri	381.0	1.0	999.0	1.0	failure	-0.1	93.2	-42.0	4.021	5195.8	no
39.0	management	divorced	nov	university.degree	no	yes	no	cellular	thu	10.0	6.0	999.0	1.0	failure	-0.1	93.2	-42.0	4.076	5195.8	no
32.0	admin.	single	may	professional.course	no	no	yes	cellular	fri	6.0	4.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	no
31.0	technician	married	may	university.degree	no	no	yes	telephone	wed	125.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
24.0	services	married	jun	high.school	no	yes	no	telephone	mon	298.0	6.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
41.0	services	married	jun	high.school	unknown	yes	yes	telephone	tue	31.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
22.0	services	single	jun	high.school	no	yes	no	telephone	mon	94.0	2.0	999.0	0.0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	no
28.0	self-employed	single	jun	university.degree	no	no	no	cellular	mon	373.0	2.0	999.0	0.0	nonexistent	-2.9	92.963	-40.8	1.266	5076.2	no
41.0	admin.	married	jul	basic.9y	no	yes	no	telephone	wed	120.0	3.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
36.0	blue-collar	married	jul	basic.9y	unknown	no	no	cellular	thu	218.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
53.0	admin.	divorced	mar	university.degree	no	yes	no	cellular	thu	228.0	1.0	999.0	1.0	failure	-1.8	93.369	-34.8	0.65	5008.7	no
28.0	entrepreneur	married	may	basic.4y	unknown	yes	no	telephone	wed	143.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
62.0	management	divorced	aug	high.school	no	no	no	cellular	mon	405.0	1.0	999.0	0.0	nonexistent	-2.9	92.201	-31.4	0.861	5076.2	yes
52.0	admin.	divorced	jul	university.degree	unknown	yes	yes	cellular	tue	201.0	9.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
28.0	admin.	divorced	may	university.degree	no	yes	no	cellular	thu	1148.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	yes
29.0	blue-collar	single	nov	basic.6y	no	no	no	telephone	fri	69.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
39.0	blue-collar	divorced	may	basic.9y	no	yes	no	telephone	tue	182.0	6.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
39.0	technician	single	oct	university.degree	unknown	no	yes	cellular	fri	125.0	1.0	999.0	0.0	nonexistent	-3.4	92.431	-26.9	0.72	5017.5	yes
60.0	admin.	married	apr	professional.course	no	yes	no	cellular	thu	571.0	1.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.365	5099.1	yes
33.0	technician	married	may	professional.course	no	yes	no	telephone	mon	390.0	3.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.354	5099.1	no
32.0	blue-collar	married	nov	basic.6y	no	no	yes	cellular	wed	188.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
49.0	self-employed	married	may	professional.course	no	yes	no	telephone	tue	214.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
31.0	admin.	married	may	high.school	no	no	no	telephone	wed	469.0	3.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
27.0	housemaid	married	jul	high.school	no	yes	no	cellular	fri	189.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
38.0	services	married	apr	high.school	no	no	no	cellular	tue	186.0	2.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.384	5099.1	no
31.0	admin.	married	aug	university.degree	no	no	no	cellular	thu	112.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
40.0	management	single	jul	high.school	no	no	no	cellular	wed	94.0	4.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
28.0	admin.	married	nov	high.school	no	yes	no	cellular	tue	254.0	5.0	999.0	0.0	nonexistent	-3.4	92.649	-30.1	0.715	5017.5	yes
56.0	admin.	married	sep	high.school	no	no	no	cellular	thu	276.0	1.0	999.0	0.0	nonexistent	-3.4	92.379	-29.8	0.778	5017.5	no
35.0	admin.	single	jul	university.degree	no	no	no	cellular	fri	330.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
56.0	management	married	nov	basic.9y	no	yes	yes	cellular	fri	62.0	2.0	999.0	1.0	failure	-0.1	93.2	-42.0	4.021	5195.8	no
35.0	technician	divorced	aug	professional.course	no	yes	no	cellular	tue	536.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
46.0	admin.	divorced	may	basic.9y	no	yes	no	cellular	fri	275.0	1.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.313	5099.1	no
32.0	blue-collar	married	may	basic.9y	no	yes	yes	cellular	wed	230.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
45.0	services	single	apr	unknown	no	no	no	telephone	fri	541.0	1.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	yes
34.0	management	divorced	may	basic.6y	unknown	yes	no	telephone	thu	271.0	5.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
56.0	housemaid	divorced	nov	basic.4y	no	yes	no	cellular	thu	212.0	1.0	999.0	1.0	failure	-0.1	93.2	-42.0	4.076	5195.8	no
39.0	technician	single	jul	professional.course	no	no	no	cellular	mon	617.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	yes
24.0	unknown	single	jun	university.degree	no	yes	no	cellular	tue	74.0	1.0	3.0	2.0	success	-2.9	92.963	-40.8	1.262	5076.2	no
50.0	management	single	may	university.degree	no	yes	no	telephone	fri	184.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
43.0	unemployed	divorced	jul	basic.9y	no	no	no	cellular	mon	398.0	7.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
52.0	retired	married	aug	high.school	no	yes	no	cellular	fri	293.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
59.0	technician	married	aug	university.degree	no	no	no	cellular	wed	119.0	4.0	999.0	0.0	nonexistent	-2.9	92.201	-31.4	0.879	5076.2	no
27.0	blue-collar	married	may	basic.4y	no	yes	no	cellular	tue	259.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	no
33.0	unemployed	married	nov	basic.9y	no	yes	no	telephone	wed	41.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
25.0	services	single	oct	high.school	no	no	no	cellular	mon	79.0	1.0	999.0	2.0	failure	-1.1	94.601	-49.5	0.977	4963.6	no
47.0	housemaid	married	jun	professional.course	no	yes	yes	telephone	mon	132.0	5.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
31.0	blue-collar	single	jun	high.school	unknown	yes	no	telephone	tue	187.0	2.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
43.0	blue-collar	married	may	basic.9y	unknown	unknown	unknown	cellular	tue	123.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
34.0	blue-collar	single	may	basic.9y	unknown	no	no	telephone	mon	289.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
50.0	services	married	nov	high.school	no	yes	no	cellular	tue	90.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
31.0	admin.	married	aug	university.degree	no	yes	no	cellular	tue	64.0	6.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
45.0	services	divorced	apr	basic.4y	no	no	no	cellular	thu	296.0	1.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.41	5099.1	no
35.0	technician	married	sep	professional.course	no	yes	no	cellular	thu	390.0	2.0	999.0	0.0	nonexistent	-1.1	94.199	-37.5	0.878	4963.6	no
59.0	blue-collar	married	jun	basic.4y	unknown	no	no	cellular	wed	340.0	1.0	999.0	1.0	failure	-2.9	92.963	-40.8	1.26	5076.2	yes
29.0	technician	married	aug	university.degree	no	no	yes	cellular	wed	80.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
28.0	admin.	single	may	university.degree	no	yes	no	telephone	thu	393.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
45.0	admin.	married	nov	high.school	no	yes	no	cellular	mon	527.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
47.0	technician	single	apr	university.degree	no	no	no	cellular	fri	115.0	2.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
41.0	self-employed	married	aug	university.degree	no	yes	no	cellular	tue	92.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
42.0	management	married	aug	high.school	no	no	no	cellular	wed	588.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.967	5228.1	no
32.0	technician	single	aug	university.degree	no	yes	no	cellular	tue	645.0	4.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	yes
32.0	blue-collar	married	jul	basic.6y	no	yes	no	cellular	fri	251.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
33.0	blue-collar	married	may	high.school	no	no	no	telephone	tue	328.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
43.0	management	married	apr	unknown	unknown	no	no	cellular	thu	177.0	1.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.41	5099.1	no
34.0	blue-collar	married	may	university.degree	no	no	yes	cellular	fri	208.0	4.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
59.0	housemaid	married	aug	basic.4y	unknown	no	no	cellular	tue	77.0	6.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
31.0	admin.	married	nov	university.degree	no	yes	no	cellular	thu	210.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
24.0	admin.	single	jun	university.degree	no	yes	yes	cellular	mon	74.0	1.0	999.0	0.0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	no
27.0	blue-collar	single	jul	basic.9y	no	no	no	cellular	thu	284.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
37.0	services	married	may	high.school	no	yes	no	cellular	fri	81.0	2.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.25	5099.1	no
53.0	self-employed	married	nov	university.degree	no	yes	no	cellular	fri	1221.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
31.0	blue-collar	married	jun	basic.9y	no	yes	no	telephone	wed	704.0	4.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	yes
56.0	technician	married	jul	professional.course	no	no	no	cellular	fri	196.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
35.0	technician	married	aug	high.school	no	unknown	unknown	cellular	fri	171.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
54.0	retired	married	aug	professional.course	unknown	no	no	cellular	tue	95.0	2.0	999.0	0.0	nonexistent	-2.9	92.201	-31.4	0.838	5076.2	yes
39.0	entrepreneur	married	may	basic.9y	unknown	yes	yes	cellular	thu	158.0	2.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
44.0	management	married	aug	basic.9y	no	yes	no	cellular	wed	260.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
49.0	technician	married	jul	professional.course	no	yes	yes	telephone	mon	70.0	3.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
47.0	management	married	jun	basic.4y	no	no	yes	telephone	thu	216.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
30.0	blue-collar	single	may	basic.6y	no	no	no	cellular	fri	92.0	4.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.25	5099.1	no
29.0	admin.	single	may	high.school	no	no	no	cellular	wed	230.0	4.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	no
39.0	technician	single	jul	professional.course	no	yes	no	telephone	mon	241.0	3.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
33.0	entrepreneur	married	may	university.degree	no	yes	no	telephone	fri	135.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
32.0	technician	married	jun	university.degree	no	no	no	telephone	thu	281.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	no
49.0	technician	married	apr	unknown	no	no	no	cellular	fri	378.0	1.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	yes
32.0	admin.	married	jul	university.degree	no	yes	no	cellular	thu	144.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
52.0	admin.	divorced	nov	high.school	no	yes	no	cellular	fri	127.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
28.0	services	divorced	jul	high.school	unknown	no	yes	cellular	fri	278.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	yes
29.0	admin.	single	aug	university.degree	no	yes	no	cellular	wed	88.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
47.0	management	married	may	high.school	no	no	no	cellular	wed	282.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.27	5099.1	no
36.0	admin.	married	may	high.school	unknown	no	no	telephone	tue	21.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
23.0	blue-collar	single	jul	basic.9y	no	no	no	cellular	thu	250.0	4.0	999.0	1.0	failure	-1.7	94.215	-40.3	0.846	4991.6	yes
59.0	technician	divorced	jun	basic.4y	no	yes	no	telephone	fri	135.0	2.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.947	5228.1	no
45.0	unknown	single	jul	high.school	no	yes	no	cellular	wed	83.0	3.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
29.0	blue-collar	married	may	basic.6y	no	no	no	cellular	thu	16.0	7.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
74.0	retired	divorced	dec	high.school	no	yes	yes	telephone	mon	88.0	6.0	999.0	0.0	nonexistent	-3.0	92.713	-33.0	0.715	5023.5	no
66.0	retired	married	nov	basic.4y	no	yes	yes	telephone	thu	1127.0	1.0	999.0	0.0	nonexistent	-3.4	92.649	-30.1	0.714	5017.5	yes
46.0	admin.	married	nov	high.school	no	no	no	cellular	mon	504.0	1.0	999.0	1.0	failure	-0.1	93.2	-42.0	4.191	5195.8	no
43.0	blue-collar	single	may	unknown	unknown	no	no	telephone	wed	299.0	3.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
46.0	management	married	may	university.degree	no	yes	no	cellular	thu	293.0	2.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
49.0	admin.	married	may	high.school	unknown	no	no	telephone	wed	139.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
28.0	management	single	jul	university.degree	no	no	no	cellular	fri	292.0	3.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
34.0	unemployed	single	jun	university.degree	no	no	no	telephone	mon	409.0	4.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
43.0	technician	married	jun	basic.9y	unknown	yes	yes	telephone	fri	818.0	2.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
45.0	blue-collar	married	jul	basic.4y	no	no	no	cellular	tue	157.0	5.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
46.0	technician	divorced	may	professional.course	no	no	no	cellular	mon	78.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
36.0	management	married	nov	university.degree	no	no	no	cellular	wed	226.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
44.0	blue-collar	married	nov	basic.4y	no	no	no	cellular	thu	107.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
30.0	technician	married	apr	university.degree	no	yes	no	cellular	fri	103.0	1.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.479	5099.1	no
42.0	technician	married	aug	professional.course	unknown	no	no	cellular	wed	88.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
48.0	admin.	divorced	may	university.degree	no	no	no	cellular	tue	1062.0	3.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	yes
34.0	blue-collar	single	jul	basic.9y	unknown	yes	no	cellular	thu	562.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
33.0	services	married	may	basic.4y	no	no	no	telephone	fri	58.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
40.0	technician	married	aug	professional.course	no	yes	no	cellular	thu	156.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
37.0	services	married	may	high.school	no	no	no	cellular	tue	157.0	4.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
30.0	technician	single	aug	professional.course	no	yes	no	cellular	mon	191.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
33.0	management	divorced	jun	university.degree	no	yes	no	cellular	wed	63.0	1.0	999.0	0.0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	no
32.0	technician	single	may	high.school	no	yes	no	cellular	tue	361.0	2.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	no
44.0	technician	married	jun	basic.6y	unknown	yes	no	telephone	mon	160.0	2.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
58.0	retired	divorced	may	university.degree	no	yes	no	telephone	fri	825.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
62.0	technician	married	jul	unknown	no	yes	no	cellular	mon	273.0	1.0	16.0	1.0	success	-1.7	94.215	-40.3	0.827	4991.6	no
42.0	services	single	jun	high.school	no	no	no	telephone	fri	207.0	4.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
46.0	services	married	jul	basic.9y	no	no	no	cellular	tue	630.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
37.0	management	married	may	high.school	no	no	no	cellular	fri	292.0	3.0	999.0	0.0	nonexistent	-1.8	93.876	-40.0	0.682	5008.7	yes
37.0	blue-collar	married	may	professional.course	no	yes	no	telephone	thu	112.0	3.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
46.0	services	married	may	basic.9y	no	no	no	cellular	wed	984.0	1.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.334	5099.1	yes
34.0	admin.	unknown	jul	university.degree	no	yes	no	cellular	thu	243.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
46.0	services	married	jul	high.school	no	no	no	cellular	thu	92.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
37.0	management	married	may	university.degree	no	no	no	cellular	mon	546.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
47.0	management	married	may	university.degree	no	no	no	telephone	mon	24.0	12.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
36.0	admin.	married	jun	university.degree	no	no	no	telephone	mon	199.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
32.0	technician	married	nov	professional.course	no	yes	no	cellular	thu	370.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
46.0	entrepreneur	married	aug	high.school	no	yes	no	cellular	tue	435.0	5.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
51.0	entrepreneur	divorced	may	university.degree	unknown	no	yes	telephone	mon	112.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
24.0	student	single	jul	basic.4y	no	yes	yes	telephone	fri	57.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
53.0	admin.	married	may	basic.9y	unknown	yes	no	telephone	fri	168.0	3.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
46.0	unemployed	married	nov	basic.6y	no	yes	no	cellular	thu	113.0	4.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
51.0	blue-collar	married	may	basic.9y	unknown	unknown	unknown	telephone	tue	487.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
56.0	technician	married	may	unknown	no	yes	no	telephone	tue	174.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
35.0	admin.	single	may	high.school	no	yes	no	cellular	tue	13.0	5.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	no
34.0	technician	married	aug	professional.course	unknown	yes	yes	cellular	thu	189.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
38.0	self-employed	married	may	basic.9y	no	no	no	cellular	wed	270.0	4.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.334	5099.1	no
35.0	services	single	nov	professional.course	unknown	yes	no	cellular	tue	114.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
32.0	admin.	married	may	high.school	unknown	yes	no	telephone	fri	17.0	9.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
38.0	blue-collar	married	nov	basic.9y	no	no	no	cellular	tue	213.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
44.0	management	divorced	jun	university.degree	no	yes	no	telephone	mon	96.0	8.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
37.0	unemployed	single	jun	professional.course	no	no	no	telephone	fri	394.0	2.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
