instant	cnt	yr	hum	mnth	hr	holiday	weekday	season	weathersit	temp	atemp	windspeed	casual	registered	workingday	dteday
7468.0	203.0	0	0.58	11.0	18.0	0	6.0	4.0	1.0	0.42	0.4242	0.194	53.0	150.0	0	2011-11-12
7469.0	171.0	0	0.5	11.0	19.0	0	6.0	4.0	1.0	0.42	0.4242	0.2537	32.0	139.0	0	2011-11-12
7470.0	132.0	0	0.5	11.0	20.0	0	6.0	4.0	1.0	0.42	0.4242	0.2836	31.0	101.0	0	2011-11-12
7471.0	122.0	0	0.47	11.0	21.0	0	6.0	4.0	1.0	0.42	0.4242	0.2836	19.0	103.0	0	2011-11-12
7472.0	118.0	0	0.47	11.0	22.0	0	6.0	4.0	1.0	0.42	0.4242	0.2537	30.0	88.0	0	2011-11-12
7473.0	101.0	0	0.58	11.0	23.0	0	6.0	4.0	1.0	0.4	0.4091	0.1642	23.0	78.0	0	2011-11-12
7474.0	73.0	0	0.58	11.0	0.0	0	0.0	4.0	2.0	0.4	0.4091	0.194	12.0	61.0	0	2011-11-13
7475.0	71.0	0	0.66	11.0	1.0	0	0.0	4.0	2.0	0.36	0.3485	0.194	13.0	58.0	0	2011-11-13
7476.0	57.0	0	0.57	11.0	2.0	0	0.0	4.0	1.0	0.36	0.3636	0.1045	9.0	48.0	0	2011-11-13
7477.0	28.0	0	0.62	11.0	3.0	0	0.0	4.0	2.0	0.36	0.3485	0.1343	8.0	20.0	0	2011-11-13
7478.0	6.0	0	0.62	11.0	4.0	0	0.0	4.0	2.0	0.36	0.3485	0.1343	1.0	5.0	0	2011-11-13
7479.0	5.0	0	0.61	11.0	5.0	0	0.0	4.0	1.0	0.34	0.3333	0.1642	2.0	3.0	0	2011-11-13
7480.0	23.0	0	0.66	11.0	6.0	0	0.0	4.0	1.0	0.34	0.3333	0.1343	5.0	18.0	0	2011-11-13
7481.0	43.0	0	0.66	11.0	7.0	0	0.0	4.0	1.0	0.34	0.3182	0.2239	13.0	30.0	0	2011-11-13
7482.0	79.0	0	0.66	11.0	8.0	0	0.0	4.0	1.0	0.34	0.3485	0.0896	24.0	55.0	0	2011-11-13
7483.0	135.0	0	0.54	11.0	9.0	0	0.0	4.0	1.0	0.4	0.4091	0.2836	38.0	97.0	0	2011-11-13
7484.0	241.0	0	0.44	11.0	10.0	0	0.0	4.0	1.0	0.44	0.4394	0.3284	63.0	178.0	0	2011-11-13
7485.0	295.0	0	0.4	11.0	11.0	0	0.0	4.0	1.0	0.46	0.4545	0.4179	108.0	187.0	0	2011-11-13
7486.0	354.0	0	0.29	11.0	12.0	0	0.0	4.0	2.0	0.52	0.5	0.4179	112.0	242.0	0	2011-11-13
7487.0	339.0	0	0.29	11.0	13.0	0	0.0	4.0	2.0	0.52	0.5	0.4179	105.0	234.0	0	2011-11-13
7488.0	371.0	0	0.28	11.0	14.0	0	0.0	4.0	2.0	0.54	0.5152	0.4925	108.0	263.0	0	2011-11-13
7489.0	310.0	0	0.42	11.0	15.0	0	0.0	4.0	2.0	0.5	0.4848	0.3284	89.0	221.0	0	2011-11-13
7490.0	319.0	0	0.28	11.0	16.0	0	0.0	4.0	2.0	0.54	0.5152	0.3881	93.0	226.0	0	2011-11-13
7491.0	231.0	0	0.27	11.0	17.0	0	0.0	4.0	1.0	0.52	0.5	0.3284	44.0	187.0	0	2011-11-13
7492.0	190.0	0	0.27	11.0	18.0	0	0.0	4.0	1.0	0.52	0.5	0.3284	35.0	155.0	0	2011-11-13
7493.0	157.0	0	0.29	11.0	19.0	0	0.0	4.0	1.0	0.5	0.4848	0.3582	36.0	121.0	0	2011-11-13
7494.0	139.0	0	0.31	11.0	20.0	0	0.0	4.0	1.0	0.5	0.4848	0.3582	24.0	115.0	0	2011-11-13
7495.0	95.0	0	0.36	11.0	21.0	0	0.0	4.0	1.0	0.48	0.4697	0.2537	19.0	76.0	0	2011-11-13
7496.0	89.0	0	0.41	11.0	22.0	0	0.0	4.0	1.0	0.48	0.4697	0.3881	25.0	64.0	0	2011-11-13
7497.0	67.0	0	0.51	11.0	23.0	0	0.0	4.0	1.0	0.46	0.4545	0.2985	18.0	49.0	0	2011-11-13
7498.0	30.0	0	0.59	11.0	0.0	0	1.0	4.0	1.0	0.46	0.4545	0.2836	8.0	22.0	1	2011-11-14
7499.0	11.0	0	0.63	11.0	1.0	0	1.0	4.0	1.0	0.46	0.4545	0.2985	5.0	6.0	1	2011-11-14
7500.0	17.0	0	0.63	11.0	2.0	0	1.0	4.0	1.0	0.46	0.4545	0.3582	7.0	10.0	1	2011-11-14
7501.0	7.0	0	0.67	11.0	3.0	0	1.0	4.0	1.0	0.44	0.4394	0.2836	4.0	3.0	1	2011-11-14
7502.0	5.0	0	0.67	11.0	4.0	0	1.0	4.0	1.0	0.44	0.4394	0.2239	0.0	5.0	1	2011-11-14
7503.0	19.0	0	0.67	11.0	5.0	0	1.0	4.0	2.0	0.44	0.4394	0.2537	0.0	19.0	1	2011-11-14
7504.0	114.0	0	0.72	11.0	6.0	0	1.0	4.0	2.0	0.44	0.4394	0.2239	10.0	104.0	1	2011-11-14
7505.0	322.0	0	0.72	11.0	7.0	0	1.0	4.0	1.0	0.44	0.4394	0.2537	11.0	311.0	1	2011-11-14
7506.0	452.0	0	0.67	11.0	8.0	0	1.0	4.0	2.0	0.46	0.4545	0.194	27.0	425.0	1	2011-11-14
7507.0	233.0	0	0.67	11.0	9.0	0	1.0	4.0	2.0	0.48	0.4697	0.3284	29.0	204.0	1	2011-11-14
7508.0	111.0	0	0.63	11.0	10.0	0	1.0	4.0	2.0	0.5	0.4848	0.2836	26.0	85.0	1	2011-11-14
7509.0	128.0	0	0.6	11.0	11.0	0	1.0	4.0	2.0	0.54	0.5152	0.2836	22.0	106.0	1	2011-11-14
7510.0	202.0	0	0.56	11.0	12.0	0	1.0	4.0	1.0	0.56	0.5303	0.2985	36.0	166.0	1	2011-11-14
7511.0	203.0	0	0.49	11.0	13.0	0	1.0	4.0	1.0	0.6	0.6212	0.3881	50.0	153.0	1	2011-11-14
7512.0	185.0	0	0.46	11.0	14.0	0	1.0	4.0	1.0	0.62	0.6212	0.4478	47.0	138.0	1	2011-11-14
7513.0	195.0	0	0.44	11.0	15.0	0	1.0	4.0	1.0	0.64	0.6212	0.3284	53.0	142.0	1	2011-11-14
7514.0	315.0	0	0.46	11.0	16.0	0	1.0	4.0	1.0	0.62	0.6212	0.4179	51.0	264.0	1	2011-11-14
7515.0	519.0	0	0.46	11.0	17.0	0	1.0	4.0	1.0	0.62	0.6212	0.2537	55.0	464.0	1	2011-11-14
7516.0	489.0	0	0.56	11.0	18.0	0	1.0	4.0	1.0	0.56	0.5303	0.2836	29.0	460.0	1	2011-11-14
7517.0	302.0	0	0.53	11.0	19.0	0	1.0	4.0	1.0	0.6	0.6212	0.2985	28.0	274.0	1	2011-11-14
7518.0	240.0	0	0.53	11.0	20.0	0	1.0	4.0	1.0	0.6	0.6212	0.3582	30.0	210.0	1	2011-11-14
7519.0	213.0	0	0.53	11.0	21.0	0	1.0	4.0	1.0	0.6	0.6212	0.3582	37.0	176.0	1	2011-11-14
7520.0	113.0	0	0.56	11.0	22.0	0	1.0	4.0	1.0	0.58	0.5455	0.3582	17.0	96.0	1	2011-11-14
7521.0	61.0	0	0.64	11.0	23.0	0	1.0	4.0	1.0	0.56	0.5303	0.2985	13.0	48.0	1	2011-11-14
7522.0	22.0	0	0.64	11.0	0.0	0	2.0	4.0	1.0	0.56	0.5303	0.3582	7.0	15.0	1	2011-11-15
7523.0	10.0	0	0.6	11.0	1.0	0	2.0	4.0	1.0	0.56	0.5303	0.2985	5.0	5.0	1	2011-11-15
7524.0	15.0	0	0.64	11.0	2.0	0	2.0	4.0	1.0	0.56	0.5303	0.2537	7.0	8.0	1	2011-11-15
7525.0	4.0	0	0.68	11.0	3.0	0	2.0	4.0	2.0	0.54	0.5152	0.3284	0.0	4.0	1	2011-11-15
7526.0	7.0	0	0.64	11.0	4.0	0	2.0	4.0	1.0	0.56	0.5303	0.2985	1.0	6.0	1	2011-11-15
7527.0	28.0	0	0.68	11.0	5.0	0	2.0	4.0	1.0	0.54	0.5152	0.2836	2.0	26.0	1	2011-11-15
7528.0	108.0	0	0.64	11.0	6.0	0	2.0	4.0	2.0	0.56	0.5303	0.0896	4.0	104.0	1	2011-11-15
7529.0	319.0	0	0.68	11.0	7.0	0	2.0	4.0	2.0	0.54	0.5152	0.1642	21.0	298.0	1	2011-11-15
7530.0	480.0	0	0.68	11.0	8.0	0	2.0	4.0	2.0	0.54	0.5152	0.1045	27.0	453.0	1	2011-11-15
7531.0	200.0	0	0.64	11.0	9.0	0	2.0	4.0	2.0	0.56	0.5303	0.0896	26.0	174.0	1	2011-11-15
7532.0	138.0	0	0.64	11.0	10.0	0	2.0	4.0	2.0	0.56	0.5303	0.2836	23.0	115.0	1	2011-11-15
7533.0	134.0	0	0.64	11.0	11.0	0	2.0	4.0	2.0	0.56	0.5303	0.194	18.0	116.0	1	2011-11-15
7534.0	176.0	0	0.68	11.0	12.0	0	2.0	4.0	2.0	0.54	0.5152	0.0	28.0	148.0	1	2011-11-15
7535.0	153.0	0	0.6	11.0	13.0	0	2.0	4.0	3.0	0.54	0.5152	0.2239	21.0	132.0	1	2011-11-15
7536.0	147.0	0	0.6	11.0	14.0	0	2.0	4.0	2.0	0.54	0.5152	0.2836	27.0	120.0	1	2011-11-15
7537.0	191.0	0	0.6	11.0	15.0	0	2.0	4.0	2.0	0.54	0.5152	0.1343	36.0	155.0	1	2011-11-15
7538.0	271.0	0	0.68	11.0	16.0	0	2.0	4.0	2.0	0.52	0.5	0.1343	31.0	240.0	1	2011-11-15
7539.0	451.0	0	0.72	11.0	17.0	0	2.0	4.0	2.0	0.5	0.4848	0.194	29.0	422.0	1	2011-11-15
7540.0	441.0	0	0.72	11.0	18.0	0	2.0	4.0	2.0	0.5	0.4848	0.2836	27.0	414.0	1	2011-11-15
7541.0	286.0	0	0.72	11.0	19.0	0	2.0	4.0	2.0	0.5	0.4848	0.3582	27.0	259.0	1	2011-11-15
7542.0	238.0	0	0.82	11.0	20.0	0	2.0	4.0	2.0	0.48	0.4697	0.1343	26.0	212.0	1	2011-11-15
7543.0	168.0	0	0.77	11.0	21.0	0	2.0	4.0	2.0	0.5	0.4848	0.0896	23.0	145.0	1	2011-11-15
7544.0	128.0	0	0.88	11.0	22.0	0	2.0	4.0	2.0	0.46	0.4545	0.1045	19.0	109.0	1	2011-11-15
7545.0	80.0	0	0.94	11.0	23.0	0	2.0	4.0	2.0	0.46	0.4545	0.1045	14.0	66.0	1	2011-11-15
7546.0	31.0	0	0.94	11.0	0.0	0	3.0	4.0	2.0	0.46	0.4545	0.0	5.0	26.0	1	2011-11-16
7547.0	5.0	0	0.94	11.0	1.0	0	3.0	4.0	3.0	0.46	0.4545	0.0896	0.0	5.0	1	2011-11-16
7548.0	10.0	0	0.94	11.0	2.0	0	3.0	4.0	2.0	0.46	0.4545	0.1045	4.0	6.0	1	2011-11-16
7549.0	5.0	0	0.94	11.0	3.0	0	3.0	4.0	2.0	0.46	0.4545	0.1045	2.0	3.0	1	2011-11-16
7550.0	4.0	0	1.0	11.0	4.0	0	3.0	4.0	2.0	0.44	0.4394	0.2239	1.0	3.0	1	2011-11-16
7551.0	13.0	0	0.94	11.0	5.0	0	3.0	4.0	3.0	0.46	0.4545	0.1045	0.0	13.0	1	2011-11-16
7552.0	56.0	0	0.94	11.0	6.0	0	3.0	4.0	2.0	0.46	0.4545	0.0896	4.0	52.0	1	2011-11-16
7553.0	137.0	0	0.94	11.0	7.0	0	3.0	4.0	3.0	0.46	0.4545	0.0	7.0	130.0	1	2011-11-16
7554.0	232.0	0	0.94	11.0	8.0	0	3.0	4.0	3.0	0.46	0.4545	0.0	9.0	223.0	1	2011-11-16
7555.0	82.0	0	0.94	11.0	9.0	0	3.0	4.0	3.0	0.46	0.4545	0.0	5.0	77.0	1	2011-11-16
7556.0	36.0	0	0.94	11.0	10.0	0	3.0	4.0	3.0	0.46	0.4545	0.0	4.0	32.0	1	2011-11-16
7557.0	60.0	0	0.94	11.0	11.0	0	3.0	4.0	3.0	0.46	0.4545	0.0896	7.0	53.0	1	2011-11-16
7558.0	54.0	0	1.0	11.0	12.0	0	3.0	4.0	3.0	0.46	0.4545	0.0	5.0	49.0	1	2011-11-16
7559.0	58.0	0	0.94	11.0	13.0	0	3.0	4.0	3.0	0.46	0.4545	0.1343	6.0	52.0	1	2011-11-16
7560.0	61.0	0	1.0	11.0	14.0	0	3.0	4.0	2.0	0.46	0.4545	0.1343	12.0	49.0	1	2011-11-16
7561.0	66.0	0	0.94	11.0	15.0	0	3.0	4.0	3.0	0.48	0.4697	0.1045	16.0	50.0	1	2011-11-16
7562.0	123.0	0	0.94	11.0	16.0	0	3.0	4.0	3.0	0.48	0.4697	0.1045	13.0	110.0	1	2011-11-16
7563.0	233.0	0	0.88	11.0	17.0	0	3.0	4.0	2.0	0.48	0.4697	0.194	17.0	216.0	1	2011-11-16
7564.0	189.0	0	0.88	11.0	18.0	0	3.0	4.0	3.0	0.46	0.4545	0.3881	13.0	176.0	1	2011-11-16
7565.0	111.0	0	0.88	11.0	19.0	0	3.0	4.0	3.0	0.46	0.4545	0.3881	3.0	108.0	1	2011-11-16
7566.0	99.0	0	0.88	11.0	20.0	0	3.0	4.0	3.0	0.44	0.4394	0.3881	5.0	94.0	1	2011-11-16
7567.0	75.0	0	0.88	11.0	21.0	0	3.0	4.0	3.0	0.44	0.4394	0.2836	3.0	72.0	1	2011-11-16
7568.0	46.0	0	0.88	11.0	22.0	0	3.0	4.0	3.0	0.42	0.4242	0.2239	1.0	45.0	1	2011-11-16
7569.0	31.0	0	0.88	11.0	23.0	0	3.0	4.0	3.0	0.42	0.4242	0.1343	3.0	28.0	1	2011-11-16
7570.0	24.0	0	0.88	11.0	0.0	0	4.0	4.0	2.0	0.42	0.4242	0.2537	2.0	22.0	1	2011-11-17
7571.0	5.0	0	0.82	11.0	1.0	0	4.0	4.0	2.0	0.42	0.4242	0.1642	0.0	5.0	1	2011-11-17
7572.0	5.0	0	0.82	11.0	2.0	0	4.0	4.0	2.0	0.42	0.4242	0.2239	0.0	5.0	1	2011-11-17
7573.0	3.0	0	0.77	11.0	3.0	0	4.0	4.0	2.0	0.42	0.4242	0.3284	0.0	3.0	1	2011-11-17
7574.0	4.0	0	0.62	11.0	4.0	0	4.0	4.0	2.0	0.4	0.4091	0.4179	1.0	3.0	1	2011-11-17
7575.0	22.0	0	0.71	11.0	5.0	0	4.0	4.0	3.0	0.34	0.303	0.3284	1.0	21.0	1	2011-11-17
7576.0	75.0	0	0.57	11.0	6.0	0	4.0	4.0	3.0	0.36	0.3485	0.2239	3.0	72.0	1	2011-11-17
7577.0	168.0	0	0.61	11.0	7.0	0	4.0	4.0	3.0	0.34	0.3182	0.2836	4.0	164.0	1	2011-11-17
7578.0	355.0	0	0.61	11.0	8.0	0	4.0	4.0	3.0	0.34	0.303	0.2985	12.0	343.0	1	2011-11-17
7579.0	198.0	0	0.61	11.0	9.0	0	4.0	4.0	2.0	0.34	0.303	0.3284	14.0	184.0	1	2011-11-17
7580.0	81.0	0	0.61	11.0	10.0	0	4.0	4.0	2.0	0.34	0.303	0.3284	7.0	74.0	1	2011-11-17
7581.0	97.0	0	0.66	11.0	11.0	0	4.0	4.0	3.0	0.32	0.303	0.3284	4.0	93.0	1	2011-11-17
7582.0	121.0	0	0.53	11.0	12.0	0	4.0	4.0	2.0	0.34	0.303	0.2985	6.0	115.0	1	2011-11-17
7583.0	124.0	0	0.49	11.0	13.0	0	4.0	4.0	2.0	0.34	0.303	0.4478	15.0	109.0	1	2011-11-17
7584.0	110.0	0	0.49	11.0	14.0	0	4.0	4.0	2.0	0.34	0.303	0.3881	5.0	105.0	1	2011-11-17
7585.0	116.0	0	0.49	11.0	15.0	0	4.0	4.0	2.0	0.34	0.303	0.4478	10.0	106.0	1	2011-11-17
7586.0	195.0	0	0.39	11.0	16.0	0	4.0	4.0	1.0	0.32	0.2879	0.4179	8.0	187.0	1	2011-11-17
7587.0	399.0	0	0.42	11.0	17.0	0	4.0	4.0	1.0	0.32	0.2879	0.3881	20.0	379.0	1	2011-11-17
7588.0	307.0	0	0.39	11.0	18.0	0	4.0	4.0	1.0	0.32	0.3182	0.194	9.0	298.0	1	2011-11-17
7589.0	217.0	0	0.45	11.0	19.0	0	4.0	4.0	1.0	0.3	0.2879	0.2239	7.0	210.0	1	2011-11-17
7590.0	169.0	0	0.42	11.0	20.0	0	4.0	4.0	1.0	0.3	0.2879	0.2836	7.0	162.0	1	2011-11-17
7591.0	116.0	0	0.42	11.0	21.0	0	4.0	4.0	1.0	0.3	0.2879	0.2537	3.0	113.0	1	2011-11-17
7592.0	84.0	0	0.52	11.0	22.0	0	4.0	4.0	1.0	0.26	0.2424	0.2537	1.0	83.0	1	2011-11-17
7593.0	58.0	0	0.52	11.0	23.0	0	4.0	4.0	1.0	0.26	0.2576	0.2239	0.0	58.0	1	2011-11-17
7594.0	30.0	0	0.48	11.0	0.0	0	5.0	4.0	1.0	0.26	0.2576	0.1642	2.0	28.0	1	2011-11-18
7595.0	10.0	0	0.44	11.0	1.0	0	5.0	4.0	1.0	0.26	0.2273	0.3284	0.0	10.0	1	2011-11-18
7596.0	10.0	0	0.44	11.0	2.0	0	5.0	4.0	1.0	0.24	0.2273	0.2239	2.0	8.0	1	2011-11-18
7597.0	2.0	0	0.41	11.0	3.0	0	5.0	4.0	1.0	0.24	0.2121	0.2836	0.0	2.0	1	2011-11-18
7598.0	5.0	0	0.44	11.0	4.0	0	5.0	4.0	1.0	0.22	0.2273	0.1642	0.0	5.0	1	2011-11-18
7599.0	22.0	0	0.44	11.0	5.0	0	5.0	4.0	1.0	0.22	0.2273	0.1343	0.0	22.0	1	2011-11-18
7600.0	71.0	0	0.44	11.0	6.0	0	5.0	4.0	1.0	0.22	0.2576	0.0896	1.0	70.0	1	2011-11-18
7601.0	216.0	0	0.44	11.0	7.0	0	5.0	4.0	1.0	0.22	0.2273	0.1642	5.0	211.0	1	2011-11-18
7602.0	375.0	0	0.44	11.0	8.0	0	5.0	4.0	1.0	0.22	0.2273	0.194	6.0	369.0	1	2011-11-18
7603.0	213.0	0	0.41	11.0	9.0	0	5.0	4.0	1.0	0.26	0.2576	0.194	6.0	207.0	1	2011-11-18
7604.0	115.0	0	0.41	11.0	10.0	0	5.0	4.0	1.0	0.26	0.2424	0.2836	10.0	105.0	1	2011-11-18
7605.0	140.0	0	0.36	11.0	11.0	0	5.0	4.0	1.0	0.3	0.303	0.1343	18.0	122.0	1	2011-11-18
7606.0	165.0	0	0.33	11.0	12.0	0	5.0	4.0	1.0	0.32	0.3333	0.0	22.0	143.0	1	2011-11-18
7607.0	177.0	0	0.31	11.0	13.0	0	5.0	4.0	1.0	0.34	0.3182	0.2239	31.0	146.0	1	2011-11-18
7608.0	154.0	0	0.31	11.0	14.0	0	5.0	4.0	1.0	0.34	0.3333	0.1343	31.0	123.0	1	2011-11-18
7609.0	178.0	0	0.29	11.0	15.0	0	5.0	4.0	1.0	0.34	0.3333	0.1343	27.0	151.0	1	2011-11-18
7610.0	209.0	0	0.29	11.0	16.0	0	5.0	4.0	1.0	0.34	0.3333	0.1343	19.0	190.0	1	2011-11-18
7611.0	378.0	0	0.31	11.0	17.0	0	5.0	4.0	1.0	0.32	0.3333	0.1343	17.0	361.0	1	2011-11-18
7612.0	328.0	0	0.36	11.0	18.0	0	5.0	4.0	1.0	0.3	0.303	0.1642	16.0	312.0	1	2011-11-18
7613.0	190.0	0	0.41	11.0	19.0	0	5.0	4.0	1.0	0.28	0.2727	0.1642	7.0	183.0	1	2011-11-18
7614.0	137.0	0	0.48	11.0	20.0	0	5.0	4.0	1.0	0.28	0.2727	0.194	8.0	129.0	1	2011-11-18
7615.0	111.0	0	0.48	11.0	21.0	0	5.0	4.0	1.0	0.28	0.2727	0.1642	3.0	108.0	1	2011-11-18
7616.0	97.0	0	0.52	11.0	22.0	0	5.0	4.0	1.0	0.26	0.2727	0.1045	9.0	88.0	1	2011-11-18
7617.0	59.0	0	0.6	11.0	23.0	0	5.0	4.0	1.0	0.26	0.2727	0.1343	5.0	54.0	1	2011-11-18
7618.0	53.0	0	0.56	11.0	0.0	0	6.0	4.0	1.0	0.26	0.2576	0.194	4.0	49.0	0	2011-11-19
7619.0	35.0	0	0.52	11.0	1.0	0	6.0	4.0	1.0	0.26	0.2273	0.2985	1.0	34.0	0	2011-11-19
7620.0	46.0	0	0.56	11.0	2.0	0	6.0	4.0	1.0	0.24	0.2424	0.1642	12.0	34.0	0	2011-11-19
7621.0	15.0	0	0.48	11.0	3.0	0	6.0	4.0	1.0	0.26	0.2424	0.2537	4.0	11.0	0	2011-11-19
7622.0	8.0	0	0.48	11.0	4.0	0	6.0	4.0	1.0	0.26	0.2273	0.3284	4.0	4.0	0	2011-11-19
7623.0	2.0	0	0.56	11.0	5.0	0	6.0	4.0	1.0	0.24	0.2273	0.2537	0.0	2.0	0	2011-11-19
7624.0	12.0	0	0.6	11.0	6.0	0	6.0	4.0	1.0	0.24	0.2121	0.3284	2.0	10.0	0	2011-11-19
7625.0	41.0	0	0.6	11.0	7.0	0	6.0	4.0	1.0	0.24	0.2273	0.2537	3.0	38.0	0	2011-11-19
7626.0	92.0	0	0.56	11.0	8.0	0	6.0	4.0	1.0	0.26	0.2424	0.2537	12.0	80.0	0	2011-11-19
7627.0	142.0	0	0.52	11.0	9.0	0	6.0	4.0	1.0	0.28	0.2576	0.2985	12.0	130.0	0	2011-11-19
7628.0	200.0	0	0.45	11.0	10.0	0	6.0	4.0	1.0	0.32	0.303	0.2537	35.0	165.0	0	2011-11-19
7629.0	233.0	0	0.4	11.0	11.0	0	6.0	4.0	1.0	0.36	0.3788	0.0	50.0	183.0	0	2011-11-19
7630.0	311.0	0	0.35	11.0	12.0	0	6.0	4.0	1.0	0.4	0.4091	0.2836	93.0	218.0	0	2011-11-19
7631.0	363.0	0	0.3	11.0	13.0	0	6.0	4.0	1.0	0.42	0.4242	0.2836	118.0	245.0	0	2011-11-19
7632.0	349.0	0	0.32	11.0	14.0	0	6.0	4.0	1.0	0.42	0.4242	0.2985	121.0	228.0	0	2011-11-19
7633.0	382.0	0	0.41	11.0	15.0	0	6.0	4.0	1.0	0.42	0.4242	0.194	120.0	262.0	0	2011-11-19
7634.0	287.0	0	0.38	11.0	16.0	0	6.0	4.0	1.0	0.42	0.4242	0.2985	99.0	188.0	0	2011-11-19
7635.0	232.0	0	0.4	11.0	17.0	0	6.0	4.0	1.0	0.4	0.4091	0.194	61.0	171.0	0	2011-11-19
7636.0	208.0	0	0.46	11.0	18.0	0	6.0	4.0	1.0	0.38	0.3939	0.1343	36.0	172.0	0	2011-11-19
7637.0	182.0	0	0.71	11.0	19.0	0	6.0	4.0	2.0	0.34	0.3333	0.1343	33.0	149.0	0	2011-11-19
7638.0	163.0	0	0.57	11.0	20.0	0	6.0	4.0	2.0	0.36	0.3636	0.1045	48.0	115.0	0	2011-11-19
7639.0	108.0	0	0.62	11.0	21.0	0	6.0	4.0	2.0	0.36	0.3485	0.194	29.0	79.0	0	2011-11-19
7640.0	106.0	0	0.62	11.0	22.0	0	6.0	4.0	2.0	0.38	0.3939	0.1642	26.0	80.0	0	2011-11-19
7641.0	93.0	0	0.62	11.0	23.0	0	6.0	4.0	1.0	0.38	0.3939	0.2239	20.0	73.0	0	2011-11-19
7642.0	93.0	0	0.66	11.0	0.0	0	0.0	4.0	1.0	0.38	0.3939	0.1642	14.0	79.0	0	2011-11-20
7643.0	84.0	0	0.62	11.0	1.0	0	0.0	4.0	1.0	0.4	0.4091	0.2537	11.0	73.0	0	2011-11-20
7644.0	56.0	0	0.62	11.0	2.0	0	0.0	4.0	1.0	0.4	0.4091	0.2836	12.0	44.0	0	2011-11-20
7645.0	37.0	0	0.66	11.0	3.0	0	0.0	4.0	2.0	0.4	0.4091	0.2836	6.0	31.0	0	2011-11-20
7646.0	12.0	0	0.71	11.0	4.0	0	0.0	4.0	2.0	0.4	0.4091	0.2836	2.0	10.0	0	2011-11-20
7647.0	4.0	0	0.67	11.0	5.0	0	0.0	4.0	2.0	0.42	0.4242	0.2836	0.0	4.0	0	2011-11-20
7648.0	9.0	0	0.67	11.0	6.0	0	0.0	4.0	2.0	0.42	0.4242	0.2537	3.0	6.0	0	2011-11-20
7649.0	23.0	0	0.67	11.0	7.0	0	0.0	4.0	1.0	0.42	0.4242	0.2239	4.0	19.0	0	2011-11-20
7650.0	65.0	0	0.71	11.0	8.0	0	0.0	4.0	2.0	0.42	0.4242	0.2836	13.0	52.0	0	2011-11-20
7651.0	138.0	0	0.72	11.0	9.0	0	0.0	4.0	1.0	0.44	0.4394	0.1642	29.0	109.0	0	2011-11-20
7652.0	229.0	0	0.72	11.0	10.0	0	0.0	4.0	2.0	0.44	0.4394	0.1045	46.0	183.0	0	2011-11-20
7653.0	286.0	0	0.63	11.0	11.0	0	0.0	4.0	2.0	0.5	0.4848	0.1045	74.0	212.0	0	2011-11-20
7654.0	304.0	0	0.63	11.0	12.0	0	0.0	4.0	2.0	0.5	0.4848	0.1343	70.0	234.0	0	2011-11-20
7655.0	369.0	0	0.6	11.0	13.0	0	0.0	4.0	2.0	0.54	0.5152	0.194	84.0	285.0	0	2011-11-20
7656.0	363.0	0	0.63	11.0	14.0	0	0.0	4.0	1.0	0.52	0.5	0.2537	113.0	250.0	0	2011-11-20
7657.0	351.0	0	0.68	11.0	15.0	0	0.0	4.0	2.0	0.52	0.5	0.194	109.0	242.0	0	2011-11-20
7658.0	306.0	0	0.63	11.0	16.0	0	0.0	4.0	2.0	0.52	0.5	0.1343	81.0	225.0	0	2011-11-20
7659.0	203.0	0	0.63	11.0	17.0	0	0.0	4.0	2.0	0.52	0.5	0.194	35.0	168.0	0	2011-11-20
7660.0	145.0	0	0.64	11.0	18.0	0	0.0	4.0	2.0	0.54	0.5152	0.194	22.0	123.0	0	2011-11-20
7661.0	157.0	0	0.72	11.0	19.0	0	0.0	4.0	2.0	0.5	0.4848	0.1045	17.0	140.0	0	2011-11-20
7662.0	113.0	0	0.68	11.0	20.0	0	0.0	4.0	2.0	0.52	0.5	0.1045	23.0	90.0	0	2011-11-20
7663.0	105.0	0	0.77	11.0	21.0	0	0.0	4.0	2.0	0.48	0.4697	0.0896	11.0	94.0	0	2011-11-20
7664.0	40.0	0	0.88	11.0	22.0	0	0.0	4.0	3.0	0.46	0.4545	0.0896	5.0	35.0	0	2011-11-20
7665.0	28.0	0	0.88	11.0	23.0	0	0.0	4.0	3.0	0.46	0.4545	0.0896	3.0	25.0	0	2011-11-20
7666.0	17.0	0	0.94	11.0	0.0	0	1.0	4.0	2.0	0.46	0.4545	0.0	4.0	13.0	1	2011-11-21
7667.0	12.0	0	0.94	11.0	1.0	0	1.0	4.0	3.0	0.46	0.4545	0.194	4.0	8.0	1	2011-11-21
7668.0	3.0	0	1.0	11.0	2.0	0	1.0	4.0	3.0	0.44	0.4394	0.194	1.0	2.0	1	2011-11-21
7669.0	4.0	0	1.0	11.0	3.0	0	1.0	4.0	3.0	0.44	0.4394	0.1343	0.0	4.0	1	2011-11-21
7670.0	5.0	0	1.0	11.0	4.0	0	1.0	4.0	3.0	0.44	0.4394	0.1343	0.0	5.0	1	2011-11-21
7671.0	20.0	0	1.0	11.0	5.0	0	1.0	4.0	2.0	0.44	0.4394	0.0	0.0	20.0	1	2011-11-21
7672.0	76.0	0	1.0	11.0	6.0	0	1.0	4.0	2.0	0.42	0.4242	0.0	0.0	76.0	1	2011-11-21
